County,FIPS code,County type,CBSA,CBSA type,State Abbreviation,FEMA region,Population,Population as a percent of CBSA,Population as a percent of state,Population as a percent of national population,IHE with >5000 full-time enrollment,IHE Full-time enrollment,IHE Full-time enrollment as a percent of the population,Cases as a percent of national total - last 7 days,Cases - last 7 days,Cases per 100k - last 7 days,Deaths - last 7 days,Deaths per 100k - last 7 days,Cases - % change,Deaths - % change,Cases as a percent of national total - previous 7 days,Cases - previous 7 days,Cases per 100k - previous 7 days,Deaths - previous 7 days,Deaths per 100k - previous 7 days,Cumulative cases,Cumulative cases per 100k,Cumulative deaths,Cumulative deaths per 100k,Rapid rise (last 14 days),Number of days of downward case trajectory,Area of Concern Category,Rapid Riser Category,Community Transmission Level - last 7 days,Community Transmission Level - previous 7 days,NAAT positivity rate - last 7 days (may be an underestimate due to delayed reporting),Total NAATs - last 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - last 7 days (may be an underestimate due to delayed reporting),Median test latency - last 7 days,% tests resulted in 3 or fewer days - last 7 days,NAAT positivity rate - absolute change (may be an underestimate due to delayed reporting),Total NAATs - % change (may be an underestimate due to delayed reporting),Testing latency - absolute change,% tests resulted in 3 or fewer days - absolute change,NAAT positivity rate - previous 7 days (may be an underestimate due to delayed reporting),Total NAATs - previous 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - previous 7 days (may be an underestimate due to delayed reporting),Median test latency - previous 7 days,% tests resulted in 3 or fewer days - previous 7 days,Confirmed COVID-19 admissions - last 7 days,Confirmed COVID-19 admissions per 100 inpatient beds - last 7 days,% inpatient beds occupied,% inpatient beds occupied by COVID-19 patient,% staffed adult ICU beds occupied,% staffed adult ICU beds occupied by COVID-19 patient,% ventilators in use,% ventilators in use by COVID-19 patient,Confirmed COVID-19 admissions - percent change,% inpatient beds occupied - absolute change,% inpatient beds occupied by COVID-19 patient - absolute change,% staffed adult ICU beds occupied - absolute change,% staffed adult ICU beds occupied by COVID-19 patient - absolute change,% ventilators in use - absolute change,% ventilators in use by COVID-19 patient - absolute change,Total # of hospital CCNs,Total inpatient beds among hospitals reporting - last 7 days,Total staffed adult ICU beds among hospitals reporting - last 7 days,Total ventilators among hospitals reporting - last 7 days,% hospital CCNs reporting any utilization data at least once - last 7 days,% hospital CCNs reporting all utilization data  at least once - last 7 days,% hospital CCNs ever reporting utilization data,% hospital CCNs reporting COVID-19 admissions at least once - last 7 days,People with at least 1 dose,People with at least 1 dose as % of total population,People who are fully vaccinated,People who are fully vaccinated as % of total population,People initiating vaccination - last 7 days - ages 12+,People initiating vaccination as % of population - last 7 days - ages 12+,People initiating vaccination - last 7 days - ages 12-17,People initiating vaccination as % of population - last 7 days - ages 12-17,People initiating vaccination - last 7 days - ages 18+,People initiating vaccination as % of population - last 7 days - ages 18+,People initiating vaccination - last 7 days - ages 65+,People initiating vaccination as % of population - last 7 days - ages 65+,People initiating vaccination as % of population - absolute change - ages 12+,People initiating vaccination as % of population - absolute change - ages 12-17,People initiating vaccination as % of population - absolute change - ages 18+,People initiating vaccination as % of population - absolute change - ages 65+,People with at least 1 dose - ages 12+,People with at least 1 dose as % of population - ages 12+,People who are fully vaccinated - ages 12+,People who are fully vaccinated as % of population - ages 12+,People with at least 1 dose - ages 12-17,People with at least 1 dose as % of population - ages 12-17,People who are fully vaccinated - ages 12-17,People who are fully vaccinated as % of population - ages 12-17,People with at least 1 dose - ages 18+,People with at least 1 dose as % of population - ages 18+,People who are fully vaccinated - ages 18+,People who are fully vaccinated as % of population - ages 18+,People with at least 1 dose - ages 65+,People with at least 1 dose as % of population - ages 65+,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,% Uninsured,% In Poverty,% Over Age 65,Average household size,% Non-Hispanic Black,% Hispanic,% Non-Hispanic Native American / Alaskan Native,% Non-Hispanic Asian,SVI score,CCVI score
"Cook County, IL",17031,Large central metro,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan,IL,5,5150233,0.545,0.406,0.016,7,135244,0.026,0.018,12842,249,59,1.1,0.52,0.37,0.014,8465,164,43,0.8,682485,13252,11511,224,1,0,SustainedHotspot,Recent,High,High,0.049,237631,4614,1,0.93,0.018,-0.28,0,0.01,0.031,331255,6432,1,0.92,659,4.7,0.7,0.06,0.7,0.11,0.29,0.03,0.19,-0.03,0.01,-0.01,0.02,0.01,0.01,52,14027,1655,3093,1,0.94,1,1,3752521,0.729,3316071,0.644,16761,0.004,1171,0.003,15590,0.004,776,0.001,-0.0052,-0.0074,-0.0049,-0.0076,3636756,0.825,3291821,0.746,270420,0.725,240532,0.645,3366336,0.834,3051289,0.756,702929,0.906,639807,0.824,0.1,0.15,0.15,2.6,0.23,0.26,0,0.08,0.676,0.734
"Maricopa County, AZ",4013,Large central metro,"Phoenix-Mesa-Chandler, AZ",Metropolitan,AZ,9,4485414,0.906,0.616,0.014,3,83484,0.019,0.018,12705,283,101,2.3,-0.23,-0.43,0.028,16449,367,177,3.9,804278,17931,12814,286,0,0,SustainedHotspot,,High,High,0.147,95256,2124,1,0.99,0.011,-0.16,0,-0.01,0.136,113011,2520,1,1,1302,12.7,0.74,0.14,0.69,0.24,0.47,0.17,0.16,0.02,0.02,0.03,0.02,0.03,0.02,42,10222,1458,1714,1,0.98,1,1,2707429,0.604,2317904,0.517,19742,0.005,1913,0.005,17829,0.005,2952,0.004,0.0019,0.0016,0.0019,0.0014,2663939,0.701,2315333,0.61,193999,0.531,161844,0.443,2469940,0.719,2153489,0.627,639624,0.919,565621,0.812,0.11,0.15,0.16,2.8,0.06,0.31,0.02,0.04,0.635,0.22
"Los Angeles County, CA",6037,Large central metro,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan,CA,9,10039107,0.76,0.254,0.03,11,260018,0.026,0.012,8286,83,134,1.3,0.2,0.07,0.012,6916,69,125,1.2,1530526,15246,27208,271,0,8,Hotspot,,Substantial,Substantial,0.024,317812,3166,,,0.011,-0.7,,,0.013,1049454,10454,,,427,2.5,0.75,0.03,0.72,0.08,0.25,0.02,0.06,-0.02,0,0,0,0,0,91,17396,2044,5014,0.95,0.91,0.98,0.95,7542162,0.751,6473672,0.645,65781,0.008,9396,0.013,56385,0.007,9498,0.007,0.003,0.0007,0.0032,0.0032,7392109,0.858,6436386,0.747,601202,0.829,498225,0.687,6790907,0.86,5938161,0.752,1325720,0.938,1156699,0.818,0.11,0.16,0.14,3,0.08,0.49,0,0.15,0.768,0.489
"Wayne County, MI",26163,Large central metro,"Detroit-Warren-Dearborn, MI",Metropolitan,MI,5,1749343,0.405,0.175,0.005,1,25758,0.015,0.01,7397,423,75,4.3,-0.12,0.14,0.014,8452,483,66,3.8,231197,13216,5891,337,4,0,SustainedHotspot,Recent,High,High,0.147,48506,2773,0,0.96,0.01,-0.32,0,0,0.137,71028,4060,0,0.97,525,12.4,0.86,0.18,0.81,0.26,0.41,0.11,0.02,-0.02,0.02,0.01,0.03,0.03,0.02,18,4238,556,1073,1,0.94,1,1,950410,0.543,870431,0.498,4834,0.003,281,0.002,4553,0.003,867,0.003,0.001,0.0008,0.001,0.0007,949957,0.644,870376,0.59,53876,0.389,52127,0.376,896081,0.67,818249,0.612,237404,0.859,219599,0.794,0.07,0.23,0.16,2.6,0.38,0.06,0,0.04,0.872,0.72
"Cuyahoga County, OH",39035,Large central metro,"Cleveland-Elyria, OH",Metropolitan,OH,5,1235072,0.603,0.106,0.004,2,31202,0.025,0.008,5772,467,0,0,0.54,-1,0.006,3748,303,3,0.2,166949,13517,2640,214,0,0,SustainedHotspot,,High,High,0.165,27273,2208,1,0.97,0.034,-0.11,0,-0.01,0.132,30595,2477,1,0.99,499,9.3,0.75,0.11,0.81,0.18,0.4,0.06,0.17,-0.03,0.01,-0.01,0.02,0,0.01,22,5393,883,1103,1,0.95,1,1,794911,0.644,729152,0.59,5836,0.005,355,0.004,5481,0.006,479,0.002,0.0024,0.0012,0.0025,0.0008,777524,0.728,726258,0.68,46219,0.533,41654,0.48,731305,0.746,684604,0.698,205311,0.892,197912,0.86,0.06,0.18,0.19,2.3,0.3,0.06,0,0.03,0.681,0.393
"Oakland County, MI",26125,Large fringe metro,"Detroit-Warren-Dearborn, MI",Metropolitan,MI,5,1257584,0.291,0.126,0.004,1,17236,0.014,0.008,5711,454,51,4.1,-0.13,0.7,0.011,6529,519,30,2.4,170525,13560,2835,225,4,0,SustainedHotspot,Recent,High,High,0.153,38002,3022,1,0.93,0.012,-0.02,0,-0.02,0.14,38947,3097,1,0.95,563,15.1,0.81,0.16,0.83,0.28,0.35,0.08,0,0,0.03,0.05,0.04,0.05,0.01,13,3728,374,692,1,1,1,1,833920,0.663,783384,0.623,3938,0.004,132,0.001,3806,0.004,584,0.003,0.0013,0.0008,0.0013,0.0006,833545,0.764,783333,0.718,52120,0.556,51807,0.553,781425,0.783,731526,0.733,200700,0.922,190091,0.873,0.05,0.09,0.17,2.5,0.14,0.04,0,0.08,0.114,0.156
"Hennepin County, MN",27053,Large central metro,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan,MN,5,1265843,0.348,0.224,0.004,1,45730,0.036,0.008,5416,428,31,2.4,0.25,0.55,0.007,4317,341,20,1.6,179781,14202,2046,162,0,0,SustainedHotspot,,High,High,0.099,64663,5108,1,0.99,0.007,-0.17,0,0,0.092,78070,6167,1,0.98,220,7.2,0.91,0.14,0.9,0.34,0.45,0.14,0.06,-0.02,0.02,0.01,0.02,0.02,0.02,10,3056,338,661,1,0.9,1,1,943549,0.745,853412,0.674,5624,0.005,416,0.005,5208,0.005,613,0.003,0.0017,0.0001,0.0019,0.0009,903862,0.838,844406,0.783,61231,0.69,58000,0.653,842631,0.851,786406,0.795,177923,0.969,169193,0.921,0.05,0.11,0.15,2.4,0.14,0.07,0.01,0.07,0.309,0.066
"Macomb County, MI",26099,Large fringe metro,"Detroit-Warren-Dearborn, MI",Metropolitan,MI,5,873972,0.202,0.088,0.003,0,0,0,0.007,4777,547,45,5.1,-0.1,-0.02,0.009,5308,607,46,5.3,141980,16245,2885,330,4,0,SustainedHotspot,Recent,High,High,0.197,26733,3059,1,0.94,0.02,-0.06,0,-0.01,0.177,28361,3245,1,0.95,131,9.9,0.87,0.21,0.93,0.34,0.52,0.14,-0.11,-0.01,0.03,0.03,0.05,-0.02,0.02,5,1328,155,244,1,1,1,1,488596,0.559,466658,0.534,2055,0.003,60,0.001,1995,0.003,315,0.002,0.0009,0.0005,0.0009,0.0003,488474,0.645,466643,0.616,22993,0.355,24056,0.371,465481,0.672,442587,0.639,132811,0.872,127429,0.837,0.06,0.11,0.17,2.5,0.12,0.03,0,0.04,0.33,0.57
"Suffolk County, NY",36103,Large fringe metro,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan,NY,2,1476601,0.077,0.076,0.004,2,29422,0.02,0.007,4609,312,21,1.4,0.15,2,0.007,4003,271,7,0.5,257408,17432,3694,250,0,0,SustainedHotspot,,High,High,0.063,48876,3310,1,0.99,0.015,-0.13,0,0,0.047,56288,3812,1,0.99,137,4.7,0.76,0.05,0.62,0.08,0.21,0.03,0.06,-0.01,0,-0.02,0.02,0,0.01,10,2890,386,606,1,0.9,1,1,1141118,0.773,1025220,0.694,10039,0.008,747,0.007,9292,0.008,2315,0.009,0.0035,0.0026,0.0036,0.0036,1128061,0.881,1023460,0.799,71305,0.629,64197,0.566,1056756,0.905,959263,0.822,268853,0.999,235687,0.921,0.05,0.07,0.17,3,0.07,0.2,0,0.04,0.215,0.282
"Middlesex County, MA",25017,Large fringe metro,"Boston-Cambridge-Newton, MA-NH",Metropolitan,MA,1,1611699,0.331,0.234,0.005,6,90325,0.056,0.006,4533,281,24,1.5,0.57,0.5,0.005,2892,179,16,1,173693,10777,3993,248,2,0,SustainedHotspot,Continuing,High,High,0.033,122346,7591,1,0.99,0.01,-0.22,0,0,0.023,157587,9778,1,1,148,5.7,0.84,0.04,0.82,0.18,0.19,0.05,0.17,0,0,0.01,0.04,0.02,0.02,13,2609,183,443,1,1,1,1,1381987,0.857,1166713,0.724,14458,0.01,561,0.005,13897,0.011,2277,0.009,0.004,0.0008,0.0043,0.0019,1322197,0.941,1152879,0.821,101396,0.933,88243,0.812,1220801,0.942,1064636,0.821,267618,0.999,224126,0.888,0.03,0.08,0.16,2.6,0.05,0.08,0,0.13,0.226,0.296
