County,FIPS code,County type,CBSA,CBSA type,State Abbreviation,FEMA region,Population,Population as a percent of CBSA,Population as a percent of state,Population as a percent of national population,IHE with >5000 full-time enrollment,IHE Full-time enrollment,IHE Full-time enrollment as a percent of the population,Cases as a percent of national total - last 7 days,Cases - last 7 days,Cases per 100k - last 7 days,Deaths - last 7 days,Deaths per 100k - last 7 days,Cases - % change,Deaths - % change,Cases as a percent of national total - previous 7 days,Cases - previous 7 days,Cases per 100k - previous 7 days,Deaths - previous 7 days,Deaths per 100k - previous 7 days,Cumulative cases,Cumulative cases per 100k,Cumulative deaths,Cumulative deaths per 100k,Rapid rise (last 14 days),Number of days of downward case trajectory,Area of Concern Category,Rapid Riser Category,Community Transmission Level - last 7 days,Community Transmission Level - previous 7 days,NAAT positivity rate - last 7 days (may be an underestimate due to delayed reporting),Total NAATs - last 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - last 7 days (may be an underestimate due to delayed reporting),Median test latency - last 7 days,% tests resulted in 3 or fewer days - last 7 days,NAAT positivity rate - absolute change (may be an underestimate due to delayed reporting),Total NAATs - % change (may be an underestimate due to delayed reporting),Testing latency - absolute change,% tests resulted in 3 or fewer days - absolute change,NAAT positivity rate - previous 7 days (may be an underestimate due to delayed reporting),Total NAATs - previous 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - previous 7 days (may be an underestimate due to delayed reporting),Median test latency - previous 7 days,% tests resulted in 3 or fewer days - previous 7 days,Confirmed COVID-19 admissions - last 7 days,Confirmed COVID-19 admissions per 100 inpatient beds - last 7 days,% inpatient beds occupied,% inpatient beds occupied by COVID-19 patient,% staffed adult ICU beds occupied,% staffed adult ICU beds occupied by COVID-19 patient,% ventilators in use,% ventilators in use by COVID-19 patient,Confirmed COVID-19 admissions - percent change,% inpatient beds occupied - absolute change,% inpatient beds occupied by COVID-19 patient - absolute change,% staffed adult ICU beds occupied - absolute change,% staffed adult ICU beds occupied by COVID-19 patient - absolute change,% ventilators in use - absolute change,% ventilators in use by COVID-19 patient - absolute change,Total # of hospital CCNs,Total inpatient beds among hospitals reporting - last 7 days,Total staffed adult ICU beds among hospitals reporting - last 7 days,Total ventilators among hospitals reporting - last 7 days,% hospital CCNs reporting any utilization data at least once - last 7 days,% hospital CCNs reporting all utilization data  at least once - last 7 days,% hospital CCNs ever reporting utilization data,% hospital CCNs reporting COVID-19 admissions at least once - last 7 days,People with at least 1 dose,People with at least 1 dose as % of total population,People who are fully vaccinated,People who are fully vaccinated as % of total population,People initiating vaccination - last 7 days - ages 12+,People initiating vaccination as % of population - last 7 days - ages 12+,People initiating vaccination - last 7 days - ages 12-17,People initiating vaccination as % of population - last 7 days - ages 12-17,People initiating vaccination - last 7 days - ages 18+,People initiating vaccination as % of population - last 7 days - ages 18+,People initiating vaccination - last 7 days - ages 65+,People initiating vaccination as % of population - last 7 days - ages 65+,People initiating vaccination as % of population - absolute change - ages 12+,People initiating vaccination as % of population - absolute change - ages 12-17,People initiating vaccination as % of population - absolute change - ages 18+,People initiating vaccination as % of population - absolute change - ages 65+,People with at least 1 dose - ages 12+,People with at least 1 dose as % of population - ages 12+,People who are fully vaccinated - ages 12+,People who are fully vaccinated as % of population - ages 12+,People with at least 1 dose - ages 12-17,People with at least 1 dose as % of population - ages 12-17,People who are fully vaccinated - ages 12-17,People who are fully vaccinated as % of population - ages 12-17,People with at least 1 dose - ages 18+,People with at least 1 dose as % of population - ages 18+,People who are fully vaccinated - ages 18+,People who are fully vaccinated as % of population - ages 18+,People with at least 1 dose - ages 65+,People with at least 1 dose as % of population - ages 65+,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,% Uninsured,% In Poverty,% Over Age 65,Average household size,% Non-Hispanic Black,% Hispanic,% Non-Hispanic Native American / Alaskan Native,% Non-Hispanic Asian,SVI score,CCVI score
"Los Angeles County, CA",6037,Large central metro,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan,CA,9,10039107,0.76,0.254,0.03,11,260018,0.026,0.012,10992,109,163,1.6,-0.18,-0.3,0.013,13453,134,234,2.3,1448065,14424,25911,258,0,22,SustainedHotspot,,High,High,0.014,1043503,10394,,,-0.003,0.46,,,0.017,715086,7123,,,664,3.8,0.78,0.06,0.75,0.15,0.27,0.04,-0.18,-0.01,-0.01,-0.02,-0.02,-0.01,-0.01,91,17624,2083,5154,0.95,0.92,0.98,0.95,6823453,0.68,5937130,0.591,55744,0.006,9625,0.013,46119,0.006,3755,0.003,-0.0006,-0.0013,-0.0005,-0.0001,6805137,0.79,5925505,0.687,504819,0.696,430288,0.594,6300318,0.798,5495217,0.696,1249058,0.884,1081491,0.765,0.11,0.16,0.14,3,0.08,0.49,0,0.15,0.768,0.489
"Maricopa County, AZ",4013,Large central metro,"Phoenix-Mesa-Chandler, AZ",Metropolitan,AZ,9,4485414,0.906,0.616,0.014,3,83484,0.019,0.011,10617,237,193,4.3,-0.15,0.36,0.012,12462,278,142,3.2,680491,15171,11278,251,0,11,SustainedHotspot,,High,High,0.104,118336,2638,1,0.99,-0.008,0.07,0,0,0.113,111032,2475,1,0.99,771,7.5,0.72,0.11,0.65,0.23,0.44,0.16,-0.16,0,-0.01,-0.01,-0.01,0,-0.01,42,10335,1451,1701,1,0.98,1,1,2482988,0.554,2127512,0.474,23014,0.006,3636,0.01,19378,0.006,1527,0.002,-0.0015,-0.0027,-0.0013,-0.0005,2482680,0.654,2127454,0.56,174409,0.478,142286,0.39,2308271,0.672,1985168,0.578,610785,0.877,527935,0.758,0.11,0.15,0.16,2.8,0.06,0.31,0.02,0.04,0.635,0.22
"Harris County, TX",48201,Large central metro,"Houston-The Woodlands-Sugar Land, TX",Metropolitan,TX,6,4713325,0.667,0.163,0.014,3,56479,0.012,0.01,9222,196,259,5.5,-0.54,-0.03,0.019,19910,422,267,5.7,542820,11517,7993,170,0,15,SustainedHotspot,,High,High,0.141,122207,2593,1,0.98,0.003,-0.07,0,0,0.138,131276,2785,1,0.98,1363,12,0.93,0.21,0.95,0.42,0.52,0.15,-0.16,0.01,-0.02,0.04,-0.02,-0.01,-0.01,50,11362,1470,3375,0.92,0.88,0.96,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.16,0.11,2.9,0.19,0.44,0,0.07,0.724,0.557
"Tarrant County, TX",48439,Large central metro,"Dallas-Fort Worth-Arlington, TX",Metropolitan,TX,6,2102515,0.278,0.073,0.006,2,36456,0.017,0.01,9109,433,103,4.9,-0.34,-0.02,0.013,13831,658,105,5,338636,16106,4150,197,3,0,SustainedHotspot,Recent,High,High,0.153,51820,2465,1,0.98,-0.019,-0.01,0,0,0.172,52305,2488,1,0.98,798,18.3,0.9,0.24,0.95,0.57,0.52,0.12,-0.13,-0.01,-0.01,-0.01,0.02,0.03,0,28,4364,495,1562,0.96,0.96,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.13,0.12,2.9,0.17,0.29,0,0.06,0.548,0.343
"Dallas County, TX",48113,Large central metro,"Dallas-Fort Worth-Arlington, TX",Metropolitan,TX,6,2635516,0.348,0.091,0.008,2,40184,0.015,0.009,8353,317,128,4.9,-0.09,0.08,0.009,9144,347,119,4.5,381009,14457,4722,179,1,0,SustainedHotspot,Recent,High,High,0.121,70592,2678,1,0.98,-0.001,0.04,0,0,0.122,67754,2571,1,0.98,718,11.4,0.92,0.18,0.94,0.35,0.48,0.08,-0.11,0,-0.02,-0.01,-0.03,-0.01,-0.01,31,6316,821,2131,1,0.94,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.17,0.11,2.8,0.23,0.41,0,0.07,0.754,0.6
"Miami-Dade County, FL",12086,Large central metro,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,FL,4,2716940,0.441,0.127,0.008,3,60195,0.022,0.008,7366,271,204,7.5,-0.23,-0.01,0.009,9620,354,207,7.6,656489,24163,7934,292,0,23,HighBurdenResolving,,High,High,0.069,162748,5990,,,-0.007,0.12,,,0.077,145938,5371,,,525,8.7,0.84,0.12,0.77,0.25,0.36,0.1,-0.23,0,-0.04,-0.04,-0.07,-0.01,-0.03,22,6018,911,1978,1,0.91,1,1,2336682,0.86,1937772,0.713,22460,0.01,2721,0.015,19739,,2181,,-0.0034,-0.0047,-0.012,0,2335519,0.994,1937176,0.824,149763,0.822,108043,0.593,2185756,0.999,1829133,0.844,475663,0.999,402095,0.888,0.18,0.18,0.17,3.1,0.15,0.69,0,0.02,0.818,0.814
"Cook County, IL",17031,Large central metro,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan,IL,5,5150233,0.545,0.406,0.016,7,135244,0.026,0.007,6283,122,62,1.2,-0.12,-0.03,0.007,7144,139,64,1.2,613549,11913,10964,213,0,2,SustainedHotspot,,High,High,0.026,216714,4208,1,0.98,-0.007,0.32,1,0,0.034,163714,3179,0,0.98,462,3.3,0.76,0.05,0.73,0.11,0.3,0.04,-0.13,0,0,0,0,0,0,52,14030,1662,3104,1,0.94,1,1,3663861,0.711,2844578,0.552,27351,0.006,3538,0.009,23813,0.006,2512,0.003,-0.0017,-0.002,-0.0017,-0.0005,3652155,0.828,2838039,0.644,273316,0.733,194078,0.521,3378839,0.837,2643961,0.655,705396,0.909,575387,0.741,0.1,0.15,0.15,2.6,0.23,0.26,0,0.08,0.676,0.734
"Hillsborough County, FL",12057,Large central metro,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan,FL,4,1471968,0.461,0.069,0.004,2,40510,0.028,0.006,5490,373,119,8.1,-0.31,-0.17,0.007,7986,543,144,9.8,230210,15640,2528,172,0,15,SustainedHotspot,,High,High,0.106,38855,2640,,,-0.023,0.02,,,0.129,38162,2593,,,621,15.1,0.85,0.15,0.84,0.29,0.45,0.13,-0.19,-0.04,-0.06,0,-0.1,-0.03,-0.03,12,4110,538,715,1,0.92,1,1,905525,0.615,747333,0.508,9557,0.008,1091,0.01,8466,0.007,778,0.004,-0.0028,-0.0043,-0.0027,-0.0013,905331,0.721,747302,0.595,57383,0.529,46572,0.429,847948,0.739,700730,0.611,212448,0.993,166694,0.779,0.13,0.15,0.15,2.6,0.16,0.3,0,0.04,0.67,0.504
"Broward County, FL",12011,Large fringe metro,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,FL,4,1952778,0.317,0.091,0.006,1,13150,0.007,0.006,5463,280,171,8.8,-0.23,-0.08,0.007,7059,361,186,9.5,345206,17678,4261,218,0,21,SustainedHotspot,,High,High,0.103,82616,4231,,,-0.018,0,,,0.121,82942,4247,,,552,11.6,0.79,0.17,0.87,0.4,0.49,0.18,-0.2,-0.02,-0.05,-0.03,-0.07,0,-0.02,15,4768,559,1079,1,1,1,1,1405335,0.72,1172913,0.601,12803,0.008,1676,0.012,11127,0.007,1350,0.004,-0.0038,-0.0034,-0.0038,-0.0014,1404756,0.835,1172839,0.697,94510,0.676,74906,0.536,1310246,0.849,1097933,0.712,333615,0.997,281654,0.842,0.15,0.13,0.17,2.8,0.28,0.31,0,0.04,0.584,0.605
"Bexar County, TX",48029,Large central metro,"San Antonio-New Braunfels, TX",Metropolitan,TX,6,2003554,0.785,0.069,0.006,2,39255,0.02,0.005,4778,238,164,8.2,-0.36,-0.08,0.007,7432,371,178,8.9,306198,15283,4551,227,0,22,SustainedHotspot,,High,High,0.066,101963,5089,1,0.99,-0.007,0.33,0,0.01,0.074,76759,3831,1,0.98,606,9.4,0.66,0.12,0.92,0.39,0.52,0.15,-0.23,-0.01,-0.02,0,-0.03,0.03,-0.01,18,6475,695,1523,1,0.94,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.16,0.12,3,0.07,0.61,0,0.03,0.826,0.373
