County,FIPS code,County type,CBSA,CBSA type,State Abbreviation,FEMA region,Population,Population as a percent of CBSA,Population as a percent of state,Population as a percent of national population,IHE with >5000 full-time enrollment,IHE Full-time enrollment,IHE Full-time enrollment as a percent of the population,Cases as a percent of national total - last 7 days,Cases - last 7 days,Cases per 100k - last 7 days,Deaths - last 7 days,Deaths per 100k - last 7 days,Cases - % change,Deaths - % change,Cases as a percent of national total - previous 7 days,Cases - previous 7 days,Cases per 100k - previous 7 days,Deaths - previous 7 days,Deaths per 100k - previous 7 days,Cumulative cases,Cumulative cases per 100k,Cumulative deaths,Cumulative deaths per 100k,Rapid rise (last 14 days),Number of days of downward case trajectory,Area of Concern Category,Rapid Riser Category,Community Transmission Level - last 7 days,Community Transmission Level - previous 7 days,NAAT positivity rate - last 7 days (may be an underestimate due to delayed reporting),Total NAATs - last 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - last 7 days (may be an underestimate due to delayed reporting),Median test latency - last 7 days,% tests resulted in 3 or fewer days - last 7 days,NAAT positivity rate - absolute change (may be an underestimate due to delayed reporting),Total NAATs - % change (may be an underestimate due to delayed reporting),Testing latency - absolute change,% tests resulted in 3 or fewer days - absolute change,NAAT positivity rate - previous 7 days (may be an underestimate due to delayed reporting),Total NAATs - previous 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - previous 7 days (may be an underestimate due to delayed reporting),Median test latency - previous 7 days,% tests resulted in 3 or fewer days - previous 7 days,Confirmed COVID-19 admissions - last 7 days,Confirmed COVID-19 admissions per 100 inpatient beds - last 7 days,% inpatient beds occupied,% inpatient beds occupied by COVID-19 patient,% staffed adult ICU beds occupied,% staffed adult ICU beds occupied by COVID-19 patient,% ventilators in use,% ventilators in use by COVID-19 patient,Confirmed COVID-19 admissions - percent change,% inpatient beds occupied - absolute change,% inpatient beds occupied by COVID-19 patient - absolute change,% staffed adult ICU beds occupied - absolute change,% staffed adult ICU beds occupied by COVID-19 patient - absolute change,% ventilators in use - absolute change,% ventilators in use by COVID-19 patient - absolute change,Total # of hospital CCNs,Total inpatient beds among hospitals reporting - last 7 days,Total staffed adult ICU beds among hospitals reporting - last 7 days,Total ventilators among hospitals reporting - last 7 days,% hospital CCNs reporting any utilization data at least once - last 7 days,% hospital CCNs reporting all utilization data  at least once - last 7 days,% hospital CCNs ever reporting utilization data,% hospital CCNs reporting COVID-19 admissions at least once - last 7 days,People with at least 1 dose,People with at least 1 dose as % of total population,People who are fully vaccinated,People who are fully vaccinated as % of total population,People initiating vaccination - last 7 days - ages 12+,People initiating vaccination as % of population - last 7 days - ages 12+,People initiating vaccination - last 7 days - ages 12-17,People initiating vaccination as % of population - last 7 days - ages 12-17,People initiating vaccination - last 7 days - ages 18+,People initiating vaccination as % of population - last 7 days - ages 18+,People initiating vaccination - last 7 days - ages 65+,People initiating vaccination as % of population - last 7 days - ages 65+,People initiating vaccination as % of population - absolute change - ages 12+,People initiating vaccination as % of population - absolute change - ages 12-17,People initiating vaccination as % of population - absolute change - ages 18+,People initiating vaccination as % of population - absolute change - ages 65+,People with at least 1 dose - ages 12+,People with at least 1 dose as % of population - ages 12+,People who are fully vaccinated - ages 12+,People who are fully vaccinated as % of population - ages 12+,People with at least 1 dose - ages 12-17,People with at least 1 dose as % of population - ages 12-17,People who are fully vaccinated - ages 12-17,People who are fully vaccinated as % of population - ages 12-17,People with at least 1 dose - ages 18+,People with at least 1 dose as % of population - ages 18+,People who are fully vaccinated - ages 18+,People who are fully vaccinated as % of population - ages 18+,People with at least 1 dose - ages 65+,People with at least 1 dose as % of population - ages 65+,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,% Uninsured,% In Poverty,% Over Age 65,Average household size,% Non-Hispanic Black,% Hispanic,% Non-Hispanic Native American / Alaskan Native,% Non-Hispanic Asian,SVI score,CCVI score
"Maricopa County, AZ",4013,Large central metro,"Phoenix-Mesa-Chandler, AZ",Metropolitan,AZ,9,4485414,0.906,0.616,0.014,3,83484,0.019,0.012,7089,158,98,2.2,-0.29,-0.43,0.016,9955,222,171,3.8,718831,16026,11827,264,0,37,SustainedHotspot,,High,High,0.111,93569,2086,1,0.99,0.005,-0.13,0,-0.01,0.106,107105,2388,1,0.99,732,7.1,0.73,0.09,0.64,0.17,0.39,0.11,-0.08,0,-0.01,0,-0.01,0,-0.01,42,10287,1446,1726,1,0.98,1,1,2551613,0.569,2208914,0.492,17004,0.004,1892,0.005,15112,0.004,2569,0.004,-0.0001,-0.0005,0,-0.0004,2551287,0.672,2208850,0.582,182738,0.5,152543,0.418,2368549,0.69,2056307,0.599,621015,0.892,543033,0.78,0.11,0.15,0.16,2.8,0.06,0.31,0.02,0.04,0.635,0.22
"Cook County, IL",17031,Large central metro,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan,IL,5,5150233,0.545,0.406,0.016,7,135244,0.026,0.011,6723,131,73,1.4,0.87,0.74,0.006,3591,70,42,0.8,633198,12295,11182,217,0,28,EmergingHotspot,,High,Substantial,0.018,259240,5034,1,0.98,-0.001,-0.1,0,0.01,0.019,286809,5569,1,0.98,351,2.5,0.75,0.04,0.7,0.07,0.3,0.02,-0.12,-0.01,0,-0.02,-0.01,-0.01,0,52,13863,1604,3111,0.98,0.92,1,0.98,3748926,0.728,2913224,0.566,1255,0,32,0,1223,0,319,0,-0.0071,-0.0069,-0.0071,-0.0076,3737206,0.847,2906670,0.659,281193,0.754,201736,0.541,3456013,0.856,2704934,0.67,721967,0.93,583893,0.752,0.1,0.15,0.15,2.6,0.23,0.26,0,0.08,0.676,0.734
"Los Angeles County, CA",6037,Large central metro,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan,CA,9,10039107,0.76,0.254,0.03,11,260018,0.026,0.01,6041,60,105,1,-0.22,-0.34,0.013,7756,77,159,1.6,1477686,14719,26443,263,0,48,ModerateBurdenResolving,,Substantial,Substantial,0.014,826497,8233,,,0.004,-0.2,,,0.01,1030824,10268,,,515,2.9,0.76,0.04,0.73,0.09,0.26,0.02,0.08,0,0,0,-0.01,0,0,91,17539,2036,5092,0.95,0.92,0.98,0.95,7033791,0.701,6122726,0.61,58559,0.007,9891,0.014,48668,0.006,5119,0.004,0,0.0005,-0.0001,-0.0005,7015231,0.814,6111085,0.709,538981,0.743,456704,0.63,6476250,0.82,5654381,0.716,1271223,0.899,1102543,0.78,0.11,0.16,0.14,3,0.08,0.49,0,0.15,0.768,0.489
"Harris County, TX",48201,Large central metro,"Houston-The Woodlands-Sugar Land, TX",Metropolitan,TX,6,4713325,0.667,0.163,0.014,3,56479,0.012,0.008,5041,107,316,6.7,-0.19,1.87,0.01,6218,132,110,2.3,570129,12096,8845,188,0,41,HighBurdenResolving,,High,High,0.072,84090,1784,1,0.98,-0.005,-0.11,0,0,0.078,94908,2014,1,0.98,574,5.1,0.89,0.09,0.92,0.22,0.39,0.07,-0.26,-0.02,-0.03,0.01,-0.05,-0.06,-0.03,51,11268,1377,3419,0.92,0.88,0.96,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.16,0.11,2.9,0.19,0.44,0,0.07,0.724,0.557
"Tarrant County, TX",48439,Large central metro,"Dallas-Fort Worth-Arlington, TX",Metropolitan,TX,6,2102515,0.278,0.073,0.006,2,36456,0.017,0.007,4026,191,94,4.5,-0.13,-0.18,0.008,4643,221,114,5.4,357466,17002,4560,217,0,23,SustainedHotspot,,High,High,0.095,36147,1719,1,0.98,-0.017,-0.08,0,-0.01,0.113,39455,1877,1,0.99,406,9,0.9,0.12,0.95,0.33,0.42,0.07,-0.14,0.01,-0.03,-0.01,-0.02,-0.02,-0.02,28,4487,460,1428,0.96,0.96,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.13,0.12,2.9,0.17,0.29,0,0.06,0.548,0.343
"Dallas County, TX",48113,Large central metro,"Dallas-Fort Worth-Arlington, TX",Metropolitan,TX,6,2635516,0.348,0.091,0.008,2,40184,0.015,0.006,3801,144,171,6.5,-0.31,1.59,0.009,5491,208,66,2.5,399401,15155,5173,196,0,26,SustainedHotspot,,High,High,0.072,46068,1748,1,0.97,-0.013,-0.17,0,-0.02,0.084,55771,2116,1,0.99,350,5.7,0.91,0.1,0.94,0.24,0.43,0.06,-0.19,-0.01,-0.02,0.01,-0.04,-0.02,-0.01,31,6127,780,2086,1,0.97,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.17,0.11,2.8,0.23,0.41,0,0.07,0.754,0.6
"Salt Lake County, UT",49035,Large central metro,"Salt Lake City, UT",Metropolitan,UT,8,1160437,0.941,0.362,0.003,1,27064,0.023,0.006,3740,322,33,2.8,0.83,3.12,0.003,2042,176,8,0.7,189906,16365,1127,97,0,0,SustainedHotspot,,High,High,0.101,32235,2778,1,0.99,0.004,0.07,0,0.01,0.097,30111,2595,1,0.98,167,6,0.67,0.09,0.66,0.24,0.18,0.05,-0.19,-0.01,0,-0.02,-0.01,-0.03,-0.01,14,2770,408,817,0.93,0.86,1,0.93,766171,0.66,673984,0.581,3971,0.004,571,0.005,3400,0.004,483,0.004,-0.0007,-0.0005,-0.0007,-0.0005,765907,0.801,673801,0.705,69663,0.667,60280,0.577,696244,0.818,613521,0.721,124896,0.96,112265,0.863,0.11,0.1,0.11,3,0.02,0.19,0.01,0.04,0.323,0.05
"Wayne County, MI",26163,Large central metro,"Detroit-Warren-Dearborn, MI",Metropolitan,MI,5,1749343,0.405,0.175,0.005,1,25758,0.015,0.006,3507,200,45,2.6,0.07,0,0.005,3275,187,45,2.6,195110,11153,5516,315,0,0,Hotspot,,High,High,0.039,102940,5884,0,0.98,0.003,0.26,0,0,0.036,81491,4658,0,0.98,254,5.9,0.84,0.07,0.81,0.16,0.36,0.05,0.17,0.01,0.01,0.04,0.04,0.04,0.01,18,4298,556,1112,1,0.94,1,1,923869,0.528,841312,0.481,3145,0.002,218,0.002,2927,0.002,447,0.002,-0.0491,-0.1575,-0.0379,-0.0286,923792,0.626,841297,0.57,52485,0.379,49322,0.356,871307,0.652,791975,0.592,232315,0.84,215103,0.778,0.07,0.23,0.16,2.6,0.38,0.06,0,0.04,0.872,0.72
"San Diego County, CA",6073,Large central metro,"San Diego-Chula Vista-Carlsbad, CA",Metropolitan,CA,9,3338330,1,0.084,0.01,4,91421,0.027,0.005,3193,96,45,1.3,-0.01,0.32,0.005,3221,96,34,1,364912,10931,4169,125,0,45,HighBurdenResolving,,Substantial,Substantial,0.027,128768,3857,,,-0.001,-0.05,,,0.028,135293,4053,,,200,3.5,0.74,0.05,0.73,0.13,0.26,0.04,-0.05,0,-0.01,0,-0.01,0,-0.01,20,5732,626,1459,1,0.95,1,1,3405579,1.02,1706852,0.511,38065,0.013,2131,0.009,35934,0.014,13324,0.028,-0.0012,-0.0005,-0.0012,-0.0067,3397593,1.189,1703224,0.596,222972,0.957,131285,0.564,3174621,1.21,1571939,0.599,778794,1.608,310055,0.64,0.09,0.13,0.15,2.9,0.05,0.34,0,0.12,0.56,0.277
"Kings County, NY",36047,Large central metro,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan,NY,2,2559903,0.133,0.132,0.008,0,15416,0.006,0.005,3176,124,19,0.7,-0.22,-0.32,0.007,4094,160,28,1.1,332489,12988,10839,423,0,6,SustainedHotspot,,High,High,0.021,173019,6759,1,0.97,-0.002,-0.06,0,0,0.022,183650,7174,1,0.97,86,2.3,0.8,0.04,0.82,0.07,0.18,0.01,-0.2,0,0,0.05,0,0.01,0,13,3746,333,1170,1,0.92,1,1,1697408,0.663,1493313,0.583,36604,0.017,3805,0.022,32799,0.017,3221,0.009,0.0163,0.0215,0.0158,0.0082,1697145,0.788,1493185,0.693,106432,0.612,90228,0.519,1590713,0.804,1402957,0.709,286336,0.778,258001,0.701,0.08,0.21,0.14,2.7,0.3,0.19,0,0.12,0.815,0.912
