County,FIPS code,County type,CBSA,CBSA type,State Abbreviation,FEMA region,Population,Population as a percent of CBSA,Population as a percent of state,Population as a percent of national population,IHE with >5000 full-time enrollment,IHE Full-time enrollment,IHE Full-time enrollment as a percent of the population,Cases as a percent of national total - last 7 days,Cases - last 7 days,Cases per 100k - last 7 days,Deaths - last 7 days,Deaths per 100k - last 7 days,Cases - % change,Deaths - % change,Cases as a percent of national total - previous 7 days,Cases - previous 7 days,Cases per 100k - previous 7 days,Deaths - previous 7 days,Deaths per 100k - previous 7 days,Cumulative cases,Cumulative cases per 100k,Cumulative deaths,Cumulative deaths per 100k,Rapid rise (last 14 days),Number of days of downward case trajectory,Area of Concern Category,Rapid Riser Category,Community Transmission Level - last 7 days,Community Transmission Level - previous 7 days,NAAT positivity rate - last 7 days (may be an underestimate due to delayed reporting),Total NAATs - last 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - last 7 days (may be an underestimate due to delayed reporting),Median test latency - last 7 days,% tests resulted in 3 or fewer days - last 7 days,NAAT positivity rate - absolute change (may be an underestimate due to delayed reporting),Total NAATs - % change (may be an underestimate due to delayed reporting),Testing latency - absolute change,% tests resulted in 3 or fewer days - absolute change,NAAT positivity rate - previous 7 days (may be an underestimate due to delayed reporting),Total NAATs - previous 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - previous 7 days (may be an underestimate due to delayed reporting),Median test latency - previous 7 days,% tests resulted in 3 or fewer days - previous 7 days,Confirmed COVID-19 admissions - last 7 days,Confirmed COVID-19 admissions per 100 inpatient beds - last 7 days,% inpatient beds occupied,% inpatient beds occupied by COVID-19 patient,% staffed adult ICU beds occupied,% staffed adult ICU beds occupied by COVID-19 patient,% ventilators in use,% ventilators in use by COVID-19 patient,Confirmed COVID-19 admissions - percent change,% inpatient beds occupied - absolute change,% inpatient beds occupied by COVID-19 patient - absolute change,% staffed adult ICU beds occupied - absolute change,% staffed adult ICU beds occupied by COVID-19 patient - absolute change,% ventilators in use - absolute change,% ventilators in use by COVID-19 patient - absolute change,Total # of hospital CCNs,Total inpatient beds among hospitals reporting - last 7 days,Total staffed adult ICU beds among hospitals reporting - last 7 days,Total ventilators among hospitals reporting - last 7 days,% hospital CCNs reporting any utilization data at least once - last 7 days,% hospital CCNs reporting all utilization data  at least once - last 7 days,% hospital CCNs ever reporting utilization data,% hospital CCNs reporting COVID-19 admissions at least once - last 7 days,People with at least 1 dose,People with at least 1 dose as % of total population,People who are fully vaccinated,People who are fully vaccinated as % of total population,People initiating vaccination - last 7 days - ages 12+,People initiating vaccination as % of population - last 7 days - ages 12+,People initiating vaccination - last 7 days - ages 12-17,People initiating vaccination as % of population - last 7 days - ages 12-17,People initiating vaccination - last 7 days - ages 18+,People initiating vaccination as % of population - last 7 days - ages 18+,People initiating vaccination - last 7 days - ages 65+,People initiating vaccination as % of population - last 7 days - ages 65+,People initiating vaccination as % of population - absolute change - ages 12+,People initiating vaccination as % of population - absolute change - ages 12-17,People initiating vaccination as % of population - absolute change - ages 18+,People initiating vaccination as % of population - absolute change - ages 65+,People with at least 1 dose - ages 12+,People with at least 1 dose as % of population - ages 12+,People who are fully vaccinated - ages 12+,People who are fully vaccinated as % of population - ages 12+,People with at least 1 dose - ages 12-17,People with at least 1 dose as % of population - ages 12-17,People who are fully vaccinated - ages 12-17,People who are fully vaccinated as % of population - ages 12-17,People with at least 1 dose - ages 18+,People with at least 1 dose as % of population - ages 18+,People who are fully vaccinated - ages 18+,People who are fully vaccinated as % of population - ages 18+,People with at least 1 dose - ages 65+,People with at least 1 dose as % of population - ages 65+,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,% Uninsured,% In Poverty,% Over Age 65,Average household size,% Non-Hispanic Black,% Hispanic,% Non-Hispanic Native American / Alaskan Native,% Non-Hispanic Asian,SVI score,CCVI score
"Maricopa County, AZ",4013,Large central metro,"Phoenix-Mesa-Chandler, AZ",Metropolitan,AZ,9,4485414,0.906,0.616,0.014,3,83484,0.019,0.014,8198,183,98,2.2,-0.21,-0.43,0.016,10314,230,171,3.8,718831,16026,11827,264,0,36,SustainedHotspot,,High,High,0.111,95964,2139,1,0.99,0.006,-0.12,0,0,0.106,109180,2434,1,0.99,723,7,0.73,0.09,0.63,0.17,0.4,0.11,-0.08,0,-0.01,0,-0.01,0,-0.01,42,10281,1450,1716,1,0.98,1,1,2550106,0.569,2207038,0.492,21153,0.006,2478,0.007,18675,0.005,3162,0.005,0.0019,0.0024,0.0018,0.0011,2549780,0.671,2206974,0.581,182595,0.5,152319,0.417,2367185,0.69,2054655,0.599,620822,0.892,542747,0.779,0.11,0.15,0.16,2.8,0.06,0.31,0.02,0.04,0.635,0.22
"Los Angeles County, CA",6037,Large central metro,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan,CA,9,10039107,0.76,0.254,0.03,11,260018,0.026,0.012,6857,68,102,1,-0.12,-0.36,0.012,7790,78,159,1.6,1477686,14719,26414,263,0,47,ModerateBurdenResolving,,Substantial,Substantial,0.013,974796,9710,,,0.003,0.02,,,0.01,954561,9508,,,524,3,0.77,0.04,0.73,0.09,0.26,0.03,0.14,0,0,0,-0.01,0,0,91,17539,2035,5093,0.95,0.92,0.98,0.95,7029000,0.7,6118668,0.609,73655,0.009,12820,0.018,60835,0.008,6346,0.004,0.0034,0.008,0.003,0.0011,7010440,0.813,6107027,0.709,538222,0.742,456058,0.629,6472218,0.82,5650969,0.716,1270863,0.899,1102201,0.78,0.11,0.16,0.14,3,0.08,0.49,0,0.15,0.768,0.489
"Harris County, TX",48201,Large central metro,"Houston-The Woodlands-Sugar Land, TX",Metropolitan,TX,6,4713325,0.667,0.163,0.014,3,56479,0.012,0.008,5011,106,314,6.7,-0.2,1.73,0.01,6271,133,115,2.4,569900,12091,8843,188,0,40,HighBurdenResolving,,High,High,0.073,86789,1841,1,0.98,-0.006,-0.09,0,0,0.079,95161,2019,1,0.98,555,4.9,0.9,0.09,0.93,0.23,0.41,0.07,-0.3,-0.01,-0.03,0.02,-0.06,-0.05,-0.03,51,11213,1359,3387,0.92,0.86,0.96,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.16,0.11,2.9,0.19,0.44,0,0.07,0.724,0.557
"Cook County, IL",17031,Large central metro,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan,IL,5,5150233,0.545,0.406,0.016,7,135244,0.026,0.008,4786,93,59,1.1,-0.19,-0.03,0.009,5873,114,61,1.2,631261,12257,11168,217,0,27,ModerateBurdenResolving,,Substantial,High,0.019,274140,5323,1,0.98,0,-0.02,0,0.01,0.019,280079,5438,1,0.98,355,2.6,0.75,0.04,0.71,0.07,0.3,0.02,-0.1,0,0,-0.02,-0.01,0,0,52,13718,1596,3107,0.96,0.9,1,0.96,3748801,0.728,2913179,0.566,11251,0.003,955,0.003,10296,0.003,2225,0.003,-0.0032,-0.0027,-0.0033,-0.0034,3737081,0.847,2906625,0.659,281189,0.754,201735,0.541,3455892,0.856,2704890,0.67,721945,0.93,583893,0.752,0.1,0.15,0.15,2.6,0.23,0.26,0,0.08,0.676,0.734
"Tarrant County, TX",48439,Large central metro,"Dallas-Fort Worth-Arlington, TX",Metropolitan,TX,6,2102515,0.278,0.073,0.006,2,36456,0.017,0.007,4412,210,96,4.6,-0.13,-0.24,0.008,5051,240,126,6,355999,16932,4526,215,0,22,SustainedHotspot,,High,High,0.099,37378,1778,1,0.98,-0.015,-0.06,0,-0.01,0.114,39669,1887,1,0.99,425,10.1,0.89,0.13,0.95,0.34,0.42,0.07,-0.11,0,-0.02,-0.02,-0.03,-0.03,-0.02,28,4215,461,1440,0.96,0.96,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.13,0.12,2.9,0.17,0.29,0,0.06,0.548,0.343
"Dallas County, TX",48113,Large central metro,"Dallas-Fort Worth-Arlington, TX",Metropolitan,TX,6,2635516,0.348,0.091,0.008,2,40184,0.015,0.007,4136,157,171,6.5,-0.24,1.41,0.008,5474,208,71,2.7,398928,15137,5173,196,0,25,SustainedHotspot,,High,High,0.074,47290,1794,1,0.97,-0.011,-0.17,0,-0.02,0.086,56986,2162,1,0.99,348,5.6,0.91,0.1,0.93,0.25,0.44,0.06,-0.21,-0.01,-0.02,0,-0.03,-0.02,-0.01,31,6167,786,2082,1,0.94,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.17,0.11,2.8,0.23,0.41,0,0.07,0.754,0.6
"San Diego County, CA",6073,Large central metro,"San Diego-Chula Vista-Carlsbad, CA",Metropolitan,CA,9,3338330,1,0.084,0.01,4,91421,0.027,0.006,3595,108,50,1.5,0.23,0.56,0.004,2913,87,32,1,364634,10923,4163,125,0,44,HighBurdenResolving,,High,Substantial,0.028,132290,3963,,,-0.001,-0.05,,,0.028,139449,4177,,,198,3.5,0.74,0.05,0.73,0.13,0.26,0.04,-0.03,0,-0.01,0,-0.01,0,-0.01,20,5733,626,1457,1,0.95,1,1,3402951,1.019,1705712,0.511,51925,0.018,2981,0.013,48944,0.019,18363,0.038,0.0051,0.0041,0.0052,0.004,3394965,1.189,1702084,0.596,222799,0.957,131129,0.563,3172166,1.209,1570955,0.599,778082,1.606,309992,0.64,0.09,0.13,0.15,2.9,0.05,0.34,0,0.12,0.56,0.277
"Wayne County, MI",26163,Large central metro,"Detroit-Warren-Dearborn, MI",Metropolitan,MI,5,1749343,0.405,0.175,0.005,1,25758,0.015,0.006,3566,204,42,2.4,0.11,0,0.005,3203,183,42,2.4,193928,11086,5504,315,0,0,Hotspot,,High,High,0.039,104769,5989,0,0.98,0.003,0.34,0,0,0.036,77912,4454,0,0.98,214,5,0.84,0.07,0.8,0.15,0.36,0.05,-0.07,0,0.01,0.04,0.04,0.03,0.01,18,4297,556,1109,1,0.94,1,1,923796,0.528,841256,0.481,4333,0.003,291,0.002,4042,0.003,625,0.002,-0.0477,-0.1565,-0.0364,-0.0275,923719,0.626,841241,0.57,52479,0.379,49313,0.356,871240,0.652,791928,0.592,232306,0.84,215097,0.778,0.07,0.23,0.16,2.6,0.38,0.06,0,0.04,0.872,0.72
"Kings County, NY",36047,Large central metro,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan,NY,2,2559903,0.133,0.132,0.008,0,15416,0.006,0.006,3550,139,24,0.9,-0.17,-0.04,0.007,4284,167,25,1,331299,12942,10834,423,0,5,SustainedHotspot,,High,High,0.021,180663,7057,1,0.97,-0.001,-0.02,0,0,0.022,183770,7179,1,0.97,90,2.4,0.79,0.04,0.82,0.07,0.18,0.01,-0.18,0,0,0.04,-0.01,0.01,0,13,3751,333,1170,1,0.92,1,1,1693804,0.662,1487858,0.581,33364,0.015,3376,0.019,29988,0.015,2971,0.008,0.0136,0.0178,0.0132,0.0069,1693542,0.787,1487730,0.691,105991,0.609,89624,0.515,1587551,0.802,1398106,0.706,286015,0.777,257633,0.7,0.08,0.21,0.14,2.7,0.3,0.19,0,0.12,0.815,0.912
"King County, WA",53033,Large central metro,"Seattle-Tacoma-Bellevue, WA",Metropolitan,WA,10,2252782,0.566,0.296,0.007,3,65772,0.029,0.006,3366,149,21,0.9,0.1,-0.28,0.005,3047,135,29,1.3,158435,7033,1924,85,0,40,SustainedHotspot,,High,High,0.068,53549,2377,,,0.012,-0.12,,,0.057,60739,2696,,,114,2.8,0.85,0.05,0.63,0.13,0.27,0.05,-0.2,0,0,0,-0.03,-0.02,-0.01,20,4096,481,821,1,0.95,1,1,1695767,0.753,1590613,0.706,7943,0.004,807,0.006,7136,0.004,1129,0.004,-0.0026,-0.0005,-0.0027,-0.0026,1695318,0.871,1590497,0.817,122380,0.84,113462,0.779,1572938,0.873,1477035,0.82,284004,0.933,272468,0.895,0.06,0.1,0.14,2.5,0.07,0.1,0.01,0.19,0.285,0.282
"Hennepin County, MN",27053,Large central metro,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan,MN,5,1265843,0.348,0.224,0.004,1,45730,0.036,0.005,2890,228,13,1,-0.1,0,0.005,3206,253,13,1,151329,11955,1905,150,0,0,SustainedHotspot,,High,High,0.064,65717,5192,1,0.99,-0.001,-0.06,0,0,0.064,69753,5510,1,0.98,110,3.6,0.94,0.08,0.89,0.24,0.45,0.09,-0.19,0.01,0.01,0.01,0.02,0.01,0,10,3034,325,668,1,0.9,1,1,878086,0.694,810696,0.64,4315,0.004,439,0.005,3876,0.004,862,0.005,0.0007,0.0016,0.0006,0.0002,874959,0.811,808300,0.749,58004,0.653,54886,0.618,816955,0.825,753414,0.761,175812,0.957,166401,0.906,0.05,0.11,0.15,2.4,0.14,0.07,0.01,0.07,0.309,0.066
"Suffolk County, NY",36103,Large fringe metro,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan,NY,2,1476601,0.077,0.076,0.004,2,29422,0.02,0.005,2834,192,23,1.6,0.05,-0.04,0.004,2696,183,24,1.6,238318,16140,3590,243,0,20,SustainedHotspot,,High,High,0.035,62087,4205,1,0.94,0,0,0,-0.01,0.036,62336,4222,1,0.95,131,4.5,0.78,0.06,0.64,0.11,0.23,0.05,-0.17,-0.01,0,-0.01,0,0,0,10,2906,400,607,1,0.9,1,1,1071211,0.725,979892,0.664,10737,0.008,909,0.008,9828,0.008,2309,0.009,0.003,0.0034,0.003,0.0033,1071082,0.836,979849,0.765,67439,0.595,60119,0.53,1003643,0.86,919730,0.788,252591,0.987,230116,0.899,0.05,0.07,0.17,3,0.07,0.2,0,0.04,0.215,0.282
