County,FIPS code,County type,CBSA,CBSA type,State Abbreviation,FEMA region,Population,Population as a percent of CBSA,Population as a percent of state,Population as a percent of national population,IHE with >5000 full-time enrollment,IHE Full-time enrollment,IHE Full-time enrollment as a percent of the population,Cases as a percent of national total - last 7 days,Cases - last 7 days,Cases per 100k - last 7 days,Deaths - last 7 days,Deaths per 100k - last 7 days,Cases - % change,Deaths - % change,Cases as a percent of national total - previous 7 days,Cases - previous 7 days,Cases per 100k - previous 7 days,Deaths - previous 7 days,Deaths per 100k - previous 7 days,Cumulative cases,Cumulative cases per 100k,Cumulative deaths,Cumulative deaths per 100k,Rapid rise (last 14 days),Number of days of downward case trajectory,Area of Concern Category,Rapid Riser Category,Community Transmission Level - last 7 days,Community Transmission Level - previous 7 days,NAAT positivity rate - last 7 days (may be an underestimate due to delayed reporting),Total NAATs - last 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - last 7 days (may be an underestimate due to delayed reporting),Median test latency - last 7 days,% tests resulted in 3 or fewer days - last 7 days,NAAT positivity rate - absolute change (may be an underestimate due to delayed reporting),Total NAATs - % change (may be an underestimate due to delayed reporting),Testing latency - absolute change,% tests resulted in 3 or fewer days - absolute change,NAAT positivity rate - previous 7 days (may be an underestimate due to delayed reporting),Total NAATs - previous 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - previous 7 days (may be an underestimate due to delayed reporting),Median test latency - previous 7 days,% tests resulted in 3 or fewer days - previous 7 days,Confirmed COVID-19 admissions - last 7 days,Confirmed COVID-19 admissions per 100 inpatient beds - last 7 days,% inpatient beds occupied,% inpatient beds occupied by COVID-19 patient,% staffed adult ICU beds occupied,% staffed adult ICU beds occupied by COVID-19 patient,% ventilators in use,% ventilators in use by COVID-19 patient,Confirmed COVID-19 admissions - percent change,% inpatient beds occupied - absolute change,% inpatient beds occupied by COVID-19 patient - absolute change,% staffed adult ICU beds occupied - absolute change,% staffed adult ICU beds occupied by COVID-19 patient - absolute change,% ventilators in use - absolute change,% ventilators in use by COVID-19 patient - absolute change,Total # of hospital CCNs,Total inpatient beds among hospitals reporting - last 7 days,Total staffed adult ICU beds among hospitals reporting - last 7 days,Total ventilators among hospitals reporting - last 7 days,% hospital CCNs reporting any utilization data at least once - last 7 days,% hospital CCNs reporting all utilization data  at least once - last 7 days,% hospital CCNs ever reporting utilization data,% hospital CCNs reporting COVID-19 admissions at least once - last 7 days,People with at least 1 dose,People with at least 1 dose as % of total population,People who are fully vaccinated,People who are fully vaccinated as % of total population,People initiating vaccination - last 7 days - ages 12+,People initiating vaccination as % of population - last 7 days - ages 12+,People initiating vaccination - last 7 days - ages 12-17,People initiating vaccination as % of population - last 7 days - ages 12-17,People initiating vaccination - last 7 days - ages 18+,People initiating vaccination as % of population - last 7 days - ages 18+,People initiating vaccination - last 7 days - ages 65+,People initiating vaccination as % of population - last 7 days - ages 65+,People initiating vaccination as % of population - absolute change - ages 12+,People initiating vaccination as % of population - absolute change - ages 12-17,People initiating vaccination as % of population - absolute change - ages 18+,People initiating vaccination as % of population - absolute change - ages 65+,People with at least 1 dose - ages 12+,People with at least 1 dose as % of population - ages 12+,People who are fully vaccinated - ages 12+,People who are fully vaccinated as % of population - ages 12+,People with at least 1 dose - ages 12-17,People with at least 1 dose as % of population - ages 12-17,People who are fully vaccinated - ages 12-17,People who are fully vaccinated as % of population - ages 12-17,People with at least 1 dose - ages 18+,People with at least 1 dose as % of population - ages 18+,People who are fully vaccinated - ages 18+,People who are fully vaccinated as % of population - ages 18+,People with at least 1 dose - ages 65+,People with at least 1 dose as % of population - ages 65+,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,% Uninsured,% In Poverty,% Over Age 65,Average household size,% Non-Hispanic Black,% Hispanic,% Non-Hispanic Native American / Alaskan Native,% Non-Hispanic Asian,SVI score,CCVI score
"Los Angeles County, CA",6037,Large central metro,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan,CA,9,10039107,0.76,0.254,0.03,11,260018,0.026,0.016,16310,162,219,2.2,0.86,0.24,0.009,8787,88,176,1.8,1444127,14385,25849,257,0,19,SustainedHotspot,,High,Substantial,0.017,938920,9353,,,-0.004,0.09,,,0.021,864607,8612,,,728,4.1,0.79,0.07,0.76,0.16,0.28,0.05,-0.13,0.01,-0.01,-0.01,-0.02,-0.01,-0.01,91,17674,2076,5138,0.95,0.92,0.98,0.95,6802494,0.678,5911619,0.589,56736,0.007,10452,0.014,46284,0.006,3674,0.003,-0.0018,-0.0029,-0.0017,-0.0006,6784185,0.787,5899998,0.684,501629,0.692,426508,0.588,6282556,0.796,5473490,0.693,1247554,0.882,1079859,0.764,0.11,0.16,0.14,3,0.08,0.49,0,0.15,0.768,0.489
"Harris County, TX",48201,Large central metro,"Houston-The Woodlands-Sugar Land, TX",Metropolitan,TX,6,4713325,0.667,0.163,0.014,3,56479,0.012,0.013,13336,283,249,5.3,-0.16,0.06,0.016,15825,336,236,5,539494,11446,7885,167,0,12,SustainedHotspot,,High,High,0.142,134745,2859,1,0.98,0,-0.09,0,0,0.142,148644,3154,1,0.98,1220,10.5,0.91,0.22,0.93,0.42,0.5,0.16,-0.28,-0.01,-0.03,0.01,-0.03,-0.04,-0.01,50,11650,1502,3528,0.92,0.9,0.96,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.16,0.11,2.9,0.19,0.44,0,0.07,0.724,0.557
"Tarrant County, TX",48439,Large central metro,"Dallas-Fort Worth-Arlington, TX",Metropolitan,TX,6,2102515,0.278,0.073,0.006,2,36456,0.017,0.013,13281,632,103,4.9,0.31,0.41,0.01,10153,483,73,3.5,332485,15814,4083,194,3,0,SustainedHotspot,Recent,High,High,0.169,51828,2465,1,0.97,-0.003,-0.06,0,-0.01,0.172,55053,2618,1,0.98,640,14.8,0.9,0.25,0.94,0.56,0.49,0.12,-0.31,0,0,-0.01,0.02,0.04,0,28,4313,507,1519,0.96,0.93,0.96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.13,0.12,2.9,0.17,0.29,0,0.06,0.548,0.343
"Maricopa County, AZ",4013,Large central metro,"Phoenix-Mesa-Chandler, AZ",Metropolitan,AZ,9,4485414,0.906,0.616,0.014,3,83484,0.019,0.012,11867,265,208,4.6,-0.02,0.75,0.012,12103,270,119,2.7,676985,15093,11224,250,0,8,SustainedHotspot,,High,High,0.105,111519,2486,1,0.99,-0.01,-0.11,0,0,0.115,124663,2779,1,0.99,809,7.8,0.71,0.12,0.65,0.24,0.45,0.17,-0.16,0.01,0,0.01,0.01,0.01,0.01,42,10373,1459,1705,1,0.98,1,1,2473803,0.552,2116975,0.472,24971,0.007,4001,0.011,20970,0.006,1617,0.002,-0.002,-0.0041,-0.0018,-0.0008,2473498,0.651,2116918,0.557,172905,0.474,140500,0.385,2300593,0.67,1976418,0.576,610179,0.876,527126,0.757,0.11,0.15,0.16,2.8,0.06,0.31,0.02,0.04,0.635,0.22
"Dallas County, TX",48113,Large central metro,"Dallas-Fort Worth-Arlington, TX",Metropolitan,TX,6,2635516,0.348,0.091,0.008,2,40184,0.015,0.009,9330,354,114,4.3,0.05,0.18,0.009,8928,339,97,3.7,375608,14252,4671,177,1,0,SustainedHotspot,Recent,High,High,0.121,72459,2749,1,0.98,-0.007,0.01,0,0.01,0.128,72093,2735,1,0.97,552,8.8,0.91,0.18,0.93,0.35,0.49,0.09,-0.34,0,-0.02,-0.01,-0.04,0,0,31,6300,819,2064,1,0.97,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.17,0.11,2.8,0.23,0.41,0,0.07,0.754,0.6
"Miami-Dade County, FL",12086,Large central metro,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,FL,4,2716940,0.441,0.127,0.008,3,60195,0.022,0.007,7366,271,204,7.5,-0.23,-0.01,0.009,9620,354,207,7.6,656489,24163,7934,292,0,20,HighBurdenResolving,,High,High,0.073,128669,4736,,,-0.009,-0.24,,,0.081,168596,6205,,,518,8.6,0.85,0.14,0.79,0.29,0.36,0.12,-0.3,0,-0.05,-0.01,-0.04,-0.02,-0.03,22,6048,911,1979,1,0.91,1,1,2328204,0.857,1925637,0.709,26576,0.011,3219,0.018,23357,0.005,2285,,-0.0049,-0.0095,-0.0106,0,2327046,0.99,1925042,0.819,148750,0.816,106532,0.584,2178296,0.999,1818510,0.839,474774,0.999,400983,0.886,0.18,0.18,0.17,3.1,0.15,0.69,0,0.02,0.818,0.814
"Cook County, IL",17031,Large central metro,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan,IL,5,5150233,0.545,0.406,0.016,7,135244,0.026,0.007,6728,131,75,1.5,-0.01,0.39,0.007,6787,132,54,1,609376,11832,10925,212,0,0,SustainedHotspot,,High,High,0.028,190704,3703,1,0.98,-0.007,0.2,1,0.01,0.035,159247,3092,0,0.98,447,3.2,0.76,0.05,0.73,0.11,0.3,0.04,-0.2,0.01,0,0.01,0,0.01,0,52,14038,1664,3120,1,0.96,1,1,3653669,0.709,2834377,0.55,30770,0.007,3848,0.01,26922,0.007,2570,0.003,-0.0018,-0.0034,-0.0017,-0.0008,3641963,0.826,2827842,0.641,271941,0.729,192385,0.516,3370022,0.835,2635457,0.653,704423,0.907,574640,0.74,0.1,0.15,0.15,2.6,0.23,0.26,0,0.08,0.676,0.734
"Bexar County, TX",48029,Large central metro,"San Antonio-New Braunfels, TX",Metropolitan,TX,6,2003554,0.785,0.069,0.006,2,39255,0.02,0.006,6391,319,159,7.9,-0.22,-0.02,0.008,8196,409,163,8.1,302964,15121,4487,224,0,19,SustainedHotspot,,High,High,0.091,89859,4485,1,0.99,0.009,0.06,0,0.01,0.082,84861,4236,1,0.97,562,9.4,0.73,0.14,0.91,0.4,0.43,0.14,-0.38,0.07,-0.01,-0.02,-0.03,-0.11,-0.04,18,6008,711,1718,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.16,0.12,3,0.07,0.61,0,0.03,0.826,0.373
"Hillsborough County, FL",12057,Large central metro,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan,FL,4,1471968,0.461,0.069,0.004,2,40510,0.028,0.005,5490,373,119,8.1,-0.31,-0.17,0.008,7986,543,144,9.8,230210,15640,2528,172,0,12,SustainedHotspot,,High,High,0.118,41562,2824,,,-0.023,0.09,,,0.14,38022,2583,,,706,17.3,0.88,0.19,0.83,0.32,0.45,0.13,-0.19,0,-0.03,-0.02,-0.1,-0.05,-0.04,12,4089,537,728,1,0.92,1,1,902061,0.613,742639,0.505,11028,0.009,1258,0.012,9770,0.009,857,0.004,-0.0041,-0.0068,-0.0038,-0.0017,901869,0.718,742608,0.592,56939,0.525,45967,0.424,844930,0.737,696641,0.608,212131,0.991,166282,0.777,0.13,0.15,0.15,2.6,0.16,0.3,0,0.04,0.67,0.504
"Broward County, FL",12011,Large fringe metro,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,FL,4,1952778,0.317,0.091,0.006,1,13150,0.007,0.005,5463,280,171,8.8,-0.23,-0.08,0.007,7059,361,186,9.5,345206,17678,4261,218,0,18,SustainedHotspot,,High,High,0.108,86391,4424,,,-0.015,0.01,,,0.123,85500,4378,,,550,11.5,0.8,0.19,0.88,0.43,0.5,0.2,-0.28,-0.01,-0.04,-0.03,-0.05,0,-0.01,15,4793,568,1074,1,1,1,1,1400938,0.717,1166645,0.597,17080,0.01,1979,0.014,15101,0.01,1615,0.005,-0.0027,-0.0063,-0.0024,-0.0013,1400359,0.832,1166571,0.693,93979,0.672,74116,0.53,1306380,0.847,1092455,0.708,333148,0.996,280958,0.84,0.15,0.13,0.17,2.8,0.28,0.31,0,0.04,0.584,0.605
