County,FIPS code,County type,CBSA,CBSA type,State Abbreviation,FEMA region,Population,Population as a percent of CBSA,Population as a percent of state,Population as a percent of national population,IHE with >5000 full-time enrollment,IHE Full-time enrollment,IHE Full-time enrollment as a percent of the population,Cases as a percent of national total - last 7 days,Cases - last 7 days,Cases per 100k - last 7 days,Deaths - last 7 days,Deaths per 100k - last 7 days,Cases - % change,Deaths - % change,Cases as a percent of national total - previous 7 days,Cases - previous 7 days,Cases per 100k - previous 7 days,Deaths - previous 7 days,Deaths per 100k - previous 7 days,Cumulative cases,Cumulative cases per 100k,Cumulative deaths,Cumulative deaths per 100k,Rapid rise (last 14 days),Number of days of downward case trajectory,Area of Concern Category,Rapid Riser Category,Community Transmission Level - last 7 days,Community Transmission Level - previous 7 days,NAAT positivity rate - last 7 days (may be an underestimate due to delayed reporting),Total NAATs - last 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - last 7 days (may be an underestimate due to delayed reporting),Median test latency - last 7 days,% tests resulted in 3 or fewer days - last 7 days,NAAT positivity rate - absolute change (may be an underestimate due to delayed reporting),Total NAATs - % change (may be an underestimate due to delayed reporting),Testing latency - absolute change,% tests resulted in 3 or fewer days - absolute change,NAAT positivity rate - previous 7 days (may be an underestimate due to delayed reporting),Total NAATs - previous 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - previous 7 days (may be an underestimate due to delayed reporting),Median test latency - previous 7 days,% tests resulted in 3 or fewer days - previous 7 days,Confirmed COVID-19 admissions - last 7 days,Confirmed COVID-19 admissions per 100 inpatient beds - last 7 days,% inpatient beds occupied,% inpatient beds occupied by COVID-19 patient,% staffed adult ICU beds occupied,% staffed adult ICU beds occupied by COVID-19 patient,% ventilators in use,% ventilators in use by COVID-19 patient,Confirmed COVID-19 admissions - percent change,% inpatient beds occupied - absolute change,% inpatient beds occupied by COVID-19 patient - absolute change,% staffed adult ICU beds occupied - absolute change,% staffed adult ICU beds occupied by COVID-19 patient - absolute change,% ventilators in use - absolute change,% ventilators in use by COVID-19 patient - absolute change,Total # of hospital CCNs,Total inpatient beds among hospitals reporting - last 7 days,Total staffed adult ICU beds among hospitals reporting - last 7 days,Total ventilators among hospitals reporting - last 7 days,% hospital CCNs reporting any utilization data at least once - last 7 days,% hospital CCNs reporting all utilization data  at least once - last 7 days,% hospital CCNs ever reporting utilization data,% hospital CCNs reporting COVID-19 admissions at least once - last 7 days,People with at least 1 dose,People with at least 1 dose as % of total population,People who are fully vaccinated,People who are fully vaccinated as % of total population,People initiating vaccination - last 7 days - ages 12+,People initiating vaccination as % of population - last 7 days - ages 12+,People initiating vaccination - last 7 days - ages 12-17,People initiating vaccination as % of population - last 7 days - ages 12-17,People initiating vaccination - last 7 days - ages 18+,People initiating vaccination as % of population - last 7 days - ages 18+,People initiating vaccination - last 7 days - ages 65+,People initiating vaccination as % of population - last 7 days - ages 65+,People initiating vaccination as % of population - absolute change - ages 12+,People initiating vaccination as % of population - absolute change - ages 12-17,People initiating vaccination as % of population - absolute change - ages 18+,People initiating vaccination as % of population - absolute change - ages 65+,People with at least 1 dose - ages 12+,People with at least 1 dose as % of population - ages 12+,People who are fully vaccinated - ages 12+,People who are fully vaccinated as % of population - ages 12+,People with at least 1 dose - ages 12-17,People with at least 1 dose as % of population - ages 12-17,People who are fully vaccinated - ages 12-17,People who are fully vaccinated as % of population - ages 12-17,People with at least 1 dose - ages 18+,People with at least 1 dose as % of population - ages 18+,People who are fully vaccinated - ages 18+,People who are fully vaccinated as % of population - ages 18+,People with at least 1 dose - ages 65+,People with at least 1 dose as % of population - ages 65+,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,% Uninsured,% In Poverty,% Over Age 65,Average household size,% Non-Hispanic Black,% Hispanic,% Non-Hispanic Native American / Alaskan Native,% Non-Hispanic Asian,SVI score,CCVI score
"Cook County, IL",17031,Large central metro,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan,IL,5,5150233,0.545,0.406,0.016,7,135244,0.026,0.019,15868,308,68,1.3,0.04,-0.21,0.019,15248,296,86,1.7,708463,13756,11650,226,5,0,SustainedHotspot,Recent,High,High,0.043,372413,7231,1,0.92,0.001,0.39,0,-0.02,0.041,268849,5220,1,0.94,882,6.4,0.75,0.08,0.75,0.16,0.3,0.04,0.12,0.01,0.02,0.01,0.03,0.01,0.01,52,13813,1595,3092,0.94,0.88,1,0.94,3844769,0.747,3409789,0.662,41709,0.009,2309,0.006,39400,0.01,3788,0.005,0.0054,0.0041,0.0055,0.0048,3710093,0.841,3332577,0.756,274085,0.735,245283,0.658,3436008,0.851,3087294,0.765,710715,0.916,643865,0.829,0.1,0.15,0.15,2.6,0.23,0.26,0,0.08,0.676,0.734
"Maricopa County, AZ",4013,Large central metro,"Phoenix-Mesa-Chandler, AZ",Metropolitan,AZ,9,4485414,0.906,0.616,0.014,3,83484,0.019,0.017,14062,314,223,5,-0.15,0.03,0.02,16607,370,217,4.8,831365,18535,13222,295,0,0,SustainedHotspot,,High,High,0.125,113226,2524,1,1,-0.017,0.24,0,0,0.142,91647,2043,1,1,1256,12.4,0.82,0.15,0.76,0.27,0.47,0.18,-0.05,0.03,0,0.05,0.03,0.01,0.01,42,10159,1343,1703,1,0.98,1,1,2750230,0.613,2359317,0.526,18317,0.005,1449,0.004,16868,0.005,3002,0.004,-0.0001,-0.0003,0,0,2693298,0.709,2337907,0.616,196327,0.538,164063,0.449,2496971,0.727,2173844,0.633,644394,0.925,569251,0.818,0.11,0.15,0.16,2.8,0.06,0.31,0.02,0.04,0.635,0.22
"Los Angeles County, CA",6037,Large central metro,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan,CA,9,10039107,0.76,0.254,0.03,11,260018,0.026,0.013,10845,108,90,0.9,-0.04,-0.06,0.014,11319,113,96,1,1549296,15433,27352,272,3,0,SustainedHotspot,Recent,High,High,0.011,1097529,10933,,,-0.004,0.64,,,0.014,669345,6667,,,597,3.4,0.79,0.04,0.75,0.08,0.26,0.02,0.21,0.01,0.01,0.02,0.01,0,0,91,17810,2070,5002,0.95,0.92,0.98,0.95,7666202,0.764,6619400,0.659,59498,0.007,6996,0.01,52502,0.007,7783,0.006,-0.0001,-0.0009,0,-0.0007,7483309,0.868,6518958,0.756,611898,0.844,515153,0.711,6871411,0.87,6003805,0.76,1337812,0.946,1166190,0.825,0.11,0.16,0.14,3,0.08,0.49,0,0.15,0.768,0.489
"Wayne County, MI",26163,Large central metro,"Detroit-Warren-Dearborn, MI",Metropolitan,MI,5,1749343,0.405,0.175,0.005,1,25758,0.015,0.01,8637,494,136,7.8,-0.03,-0.19,0.011,8908,509,167,9.5,245773,14049,6135,351,3,0,SustainedHotspot,Recent,High,High,0.125,78351,4479,0,0.95,-0.011,0.21,0,-0.02,0.136,64563,3691,0,0.97,601,14.2,0.89,0.2,0.81,0.3,0.43,0.13,0.04,0.01,0.02,-0.01,0.03,0.02,0.01,18,4235,559,1076,1,0.94,1,1,956924,0.547,876541,0.501,3954,0.003,273,0.002,3681,0.003,580,0.002,-0.0004,0.0003,-0.0005,-0.0007,956391,0.648,876403,0.594,54259,0.392,52829,0.381,902132,0.675,823574,0.616,238392,0.862,220444,0.797,0.07,0.23,0.16,2.6,0.38,0.06,0,0.04,0.872,0.72
"Cuyahoga County, OH",39035,Large central metro,"Cleveland-Elyria, OH",Metropolitan,OH,5,1235072,0.603,0.106,0.004,2,31202,0.025,0.009,7986,647,38,3.1,0.24,37,0.008,6435,521,1,0.1,179268,14515,2705,219,1,0,SustainedHotspot,Recent,High,High,0.192,34672,2807,1,0.99,0.022,0.24,0,0.01,0.17,27914,2260,1,0.97,601,11.2,0.78,0.15,0.84,0.24,0.42,0.09,0.05,-0.01,0.02,0.01,0.03,0.01,0.01,22,5375,888,1123,1,0.95,1,1,804638,0.651,743979,0.602,4488,0.004,329,0.004,4159,0.004,482,0.002,-0.001,0.0005,-0.0012,0.0001,785066,0.735,732034,0.686,46701,0.539,42321,0.488,738365,0.753,689713,0.703,206038,0.895,198600,0.863,0.06,0.18,0.19,2.3,0.3,0.06,0,0.03,0.681,0.393
"San Diego County, CA",6073,Large central metro,"San Diego-Chula Vista-Carlsbad, CA",Metropolitan,CA,9,3338330,1,0.084,0.01,4,91421,0.027,0.009,7547,226,38,1.1,1.14,1.38,0.004,3524,106,16,0.5,417998,12521,4389,131,5,0,SustainedHotspot,Continuing,High,High,0.038,139517,4179,,,-0.003,0.38,,,0.04,101005,3026,,,240,4.2,0.76,0.06,0.79,0.14,0.25,0.04,0.07,0.01,0.01,-0.01,0.01,-0.01,0,20,5761,637,1456,1,0.95,1,1,4099606,0.95,1856108,0.556,91248,0.032,3201,0.014,88047,0.034,15790,0.033,0.0009,0,0.0009,-0.0046,4004295,0.95,1827789,0.64,245330,0.95,142340,0.611,3758965,0.95,1685449,0.642,965780,0.95,332203,0.686,0.09,0.13,0.15,2.9,0.05,0.34,0,0.12,0.56,0.277
"Suffolk County, NY",36103,Large fringe metro,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan,NY,2,1476601,0.077,0.076,0.004,2,29422,0.02,0.009,7401,501,17,1.2,0.15,0.06,0.008,6430,435,16,1.1,269284,18237,3721,252,3,0,SustainedHotspot,Recent,High,High,0.08,69577,4712,1,0.96,0.012,0.33,0,-0.02,0.068,52181,3534,1,0.98,247,8.4,0.79,0.09,0.7,0.13,0.23,0.04,0.24,0,0.02,0.04,0.03,0.01,0.01,10,2952,390,606,1,0.9,1,1,1159469,0.785,1039762,0.704,9887,0.008,648,0.006,9239,0.008,1928,0.008,0.0007,0.0008,0.0007,0.0001,1142942,0.892,1031551,0.805,72293,0.638,65209,0.575,1070649,0.917,966342,0.828,271734,0.95,236819,0.925,0.05,0.07,0.17,3,0.07,0.2,0,0.04,0.215,0.282
"Kings County, NY",36047,Large central metro,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan,NY,2,2559903,0.133,0.132,0.008,0,15416,0.006,0.008,6807,266,27,1.1,0.45,-0.13,0.006,4683,183,31,1.2,361571,14124,11029,431,2,0,SustainedHotspot,Continuing,High,High,0.038,177388,6929,1,0.98,0.01,0.11,0,-0.01,0.028,160424,6267,1,0.99,167,4.4,0.81,0.05,0.83,0.08,0.21,0.01,0.33,0.02,0.01,0.04,0,0.03,0,13,3776,325,1157,1,0.92,1,1,1939663,0.758,1657908,0.648,51173,0.024,1398,0.008,49775,0.025,7416,0.02,0.0108,0.0008,0.0117,0.0127,1892016,0.879,1632342,0.758,116488,0.67,101270,0.582,1775528,0.897,1531072,0.774,308599,0.839,276723,0.752,0.08,0.21,0.14,2.7,0.3,0.19,0,0.12,0.815,0.912
"Dallas County, TX",48113,Large central metro,"Dallas-Fort Worth-Arlington, TX",Metropolitan,TX,6,2635516,0.348,0.091,0.008,2,40184,0.015,0.008,6774,257,44,1.7,1.69,0.16,0.003,2516,95,38,1.4,422461,16030,5682,216,3,0,Hotspot,Recent,High,Substantial,0.061,37578,1426,1,0.97,0.001,0.25,1,-0.02,0.06,30139,1144,0,0.99,261,4.3,0.92,0.05,0.92,0.13,0.37,0.03,0.16,0.01,0,0,-0.01,0.02,0,31,6017,708,1924,1,0.94,1,1,1729417,0.656,1473351,0.559,9409,0.004,722,0.003,8687,0.004,956,0.003,-0.0026,-0.0111,-0.0017,-0.0005,1696198,0.778,1456990,0.669,137920,0.617,112940,0.505,1558278,0.797,1344050,0.687,274066,0.938,243458,0.833,0.21,0.17,0.11,2.8,0.23,0.41,0,0.07,0.754,0.6
"Nassau County, NY",36059,Large fringe metro,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan,NY,2,1356924,0.071,0.07,0.004,4,39330,0.029,0.007,6063,447,10,0.7,0.18,0,0.006,5147,379,10,0.7,237345,17491,3352,247,5,0,SustainedHotspot,Recent,High,High,0.07,70141,5169,1,0.97,0.009,0.29,0,-0.01,0.061,54307,4002,1,0.98,225,7.2,0.76,0.07,0.63,0.13,0.27,0.03,0.35,0,0.01,0.01,0.01,-0.01,0,8,3106,373,402,1,1,1,1,1196334,0.882,1019719,0.751,16387,0.014,763,0.007,15624,0.015,3276,0.013,0.0027,0.0016,0.0028,0.0013,1170971,0.95,1007078,0.861,82093,0.791,73205,0.705,1088878,0.95,933873,0.876,285432,0.95,232296,0.942,0.05,0.06,0.18,3,0.12,0.17,0,0.11,0.243,0.174
