County,FIPS code,County type,CBSA,CBSA type,State Abbreviation,FEMA region,Population,Population as a percent of CBSA,Population as a percent of state,Population as a percent of national population,IHE with >5000 full-time enrollment,IHE Full-time enrollment,IHE Full-time enrollment as a percent of the population,Cases as a percent of national total - last 7 days,Cases - last 7 days,Cases per 100k - last 7 days,Deaths - last 7 days,Deaths per 100k - last 7 days,Cases - % change,Deaths - % change,Cases as a percent of national total - previous 7 days,Cases - previous 7 days,Cases per 100k - previous 7 days,Deaths - previous 7 days,Deaths per 100k - previous 7 days,Cumulative cases,Cumulative cases per 100k,Cumulative deaths,Cumulative deaths per 100k,Rapid rise (last 14 days),Number of days of downward case trajectory,Area of Concern Category,Rapid Riser Category,Community Transmission Level - last 7 days,Community Transmission Level - previous 7 days,Viral (RT-PCR) lab test positivity rate - last 7 days (may be an underestimate due to delayed reporting),Total RT-PCR diagnostic tests - last 7 days (may be an underestimate due to delayed reporting),RT-PCR tests per 100k - last 7 days (may be an underestimate due to delayed reporting),Median test latency - last 7 days,% tests resulted in 3 or fewer days - last 7 days,Viral (RT-PCR) lab test positivity rate - absolute change (may be an underestimate due to delayed reporting),Total RT-PCR diagnostic tests - % change (may be an underestimate due to delayed reporting),Testing latency - absolute change,% tests resulted in 3 or fewer days - absolute change,Viral (RT-PCR) lab test positivity rate - previous 7 days (may be an underestimate due to delayed reporting),Total RT-PCR diagnostic tests - previous 7 days (may be an underestimate due to delayed reporting),RT-PCR tests per 100k - previous 7 days(may be an underestimate due to delayed reporting),Median test latency - last 7 days,% tests resulted in 3 or fewer days - last 7 days,Confirmed COVID-19 admissions - last 7 days,Confirmed COVID-19 admissions per 100 inpatient beds - last 7 days,Suspected COVID-19 admissions - last 7 days,Suspected COVID-19 admissions per 100 inpatient beds - last 7 days,% inpatient beds occupied,% inpatient beds occupied by COVID-19 patient,% staffed adult ICU beds occupied,% staffed adult ICU beds occupied by COVID-19 patient,% ventilators in use,% ventilators in use by COVID-19 patient,Confirmed COVID-19 admissions per 100 inpatient beds - percent increase,Suspected COVID-19 admissions per 100 inpatient beds - percent increase,% inpatient beds occupied - absolute change,% inpatient beds occupied by COVID-19 patient - absolute change,% staffed adult ICU beds occupied - absolute change,% staffed adult ICU beds occupied by COVID-19 patient - absolute change,% ventilators in use - absolute change,% ventilators in use by COVID-19 patient - absolute change,Total # of hospital CCNs,Total inpatient beds among hospitals reporting - last 7 days,Total staffed adult ICU beds among hospitals reporting - last 7 days,Total ventilators among hospitals reporting - last 7 days,% hospital CCNs reporting any utilization data at least once - last 7 days,% hospital CCNs reporting all utilization data  at least once - last 7 days,% hospital CCNs ever reporting utilization data,% hospital CCNs reporting COVID-19 admissions at least once - last 7 days,People who are fully vaccinated,People who are fully vaccinated as % of total population,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,% Uninsured,% In Poverty,% Over Age 65,Average household size,% Non-Hispanic Black,% Hispanic,% Non-Hispanic Native American / Alaskan Native,% Non-Hispanic Asian,SVI score,CCVI score,Forecasted case trajectory
"Cook County, IL",17031,Large central metro,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan,IL,5,5150233,0.5445,0.4064,0.0155,7,135244,0.0263,0.0208,7221,140,87,1.7,-0.03,0.34,0.01918042366314944,7451,145,65,1.3,537224,10431,9987,194,0,10,SustainedHotspot,,High,High,0.043,161082,3128,0,0.99,-0.002,-0.02,0,0,0.046,164997,3204,0,0.99,670,5,1149,8,0.73,0.07,0.68,0.13,0.27,0.04,-0.14,-0.04,0,0,0,0,0,0,52,14276.87619047619,1766.685714285714,3200.833333333333,1,0.9615384615384616,1,1,1639262,0.318,476333,0.614,0.09508014199999999,0.151453504,0.150717259,2.61,0.229940471,0.256159867,0.001160142,0.07731708400000001,0.6755,0.733843,Likely Decreasing
"Miami-Dade County, FL",12086,Large central metro,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,FL,4,2716940,0.4406,0.1265,0.0082,3,60195,0.0222,0.019,6599,243,61,2.2,-0.16,-0.2,0.02015862269576208,7831,288,76,2.8,486025,17889,6186,228,0,8,SustainedHotspot,,High,High,0.097,125202,4608,,,-0.011,-0.07,,,0.107,135036,4970,,,529,9,176,3,0.83,0.08,0.79,0.13,0.27,0.05,-0.03,0.08,-0.01,-0.01,0,-0.01,-0.01,0,23,6085.857142857143,963.5714285714283,1907.142857142857,0.9565217391304348,0.9130434782608696,1,0.9565217391304348,841637,0.31,313948,0.694,0.18136682,0.180397685,0.166587043,3.07,0.153529338,0.6942972609999999,0.000818936,0.015058853,0.8175,0.81439,Likely Decreasing
"Wayne County, MI",26163,Large central metro,"Detroit-Warren-Dearborn, MI",Metropolitan,MI,5,1749343,0.405,0.1752,0.0053,1,25758,0.0147,0.014,4862,278,109,6.2,-0.28,0.05,0.01745313010819396,6780,388,104,5.9,156564,8950,4655,266,0,10,SustainedHotspot,,High,High,0.13,47989,2743,1,0.98,-0.013,-0.13,0,0,0.144,55055,3147,1,0.98,639,15,183,4,0.86,0.18,0.86,0.34,0.4,0.15,-0.13,0.16,-0.01,-0.03,0.01,-0.02,-0.01,-0.01,18,4285.857142857143,595.7142857142858,1133.357142857143,1,0.9444444444444444,1,1,476348,0.272,174362,0.631,0.071540061,0.230555557,0.158076489,2.57,0.382391561,0.061423632,0.00331553,0.035078312,0.8723,0.7195159999999999,Likely Decreasing
"Broward County, FL",12011,Large fringe metro,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,FL,4,1952778,0.3167,0.0909,0.0059,1,13150,0.0067,0.0112,3886,199,37,1.9,-0.15,-0.56,0.01171522051952665,4551,233,84,4.3,237510,12163,2905,149,0,9,SustainedHotspot,,High,High,0.095,61790,3164,,,-0.014,-0.08,,,0.109,66988,3430,,,432,9,89,2,0.79,0.1,0.86,0.21,0.37,0.09,-0.12,-0.13,-0.02,-0.01,0.01,-0.01,0,-0.01,15,4683.857142857141,523.1428571428571,996.5714285714287,1,1,1,1,578442,0.296,228478,0.683,0.146170575,0.134948823,0.171343594,2.77,0.28433186,0.310830007,0.001913684,0.037200337,0.5844,0.605221,Likely Decreasing
"Maricopa County, AZ",4013,Large central metro,"Phoenix-Mesa-Chandler, AZ",Metropolitan,AZ,9,4485414,0.9065,0.6162,0.0135,3,83484,0.0186,0.0105,3651,81,46,1,0.1,-0.33,0.008518054207671655,3309,74,69,1.5,538633,12009,9882,220,0,0,Hotspot,,Substantial,Substantial,0.055,66451,1481,1,1,0.003,-0.08,0,0.01,0.052,72311,1612,1,0.99,318,3,636,6,0.67,0.03,0.52,0.07,0.3,0.04,0.17,0.01,0.01,0,0.01,0.01,0,0,42,10009.42857142857,1453.285714285714,1644.190476190476,0.9761904761904762,0.9523809523809524,0.9761904761904762,0.9761904761904762,1217136,0.271,441421,0.634,0.110917741,0.147436561,0.155243418,2.76,0.055936643,0.314096982,0.016796666,0.043450839,0.6354,0.219675,Uncertain
"Kings County, NY",36047,Large central metro,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan,NY,2,2559903,0.1332,0.1316,0.0077,0,15416,0.006,0.01,3484,136,87,3.4,-0.25,-0.04,0.01194432502979646,4640,181,91,3.6,273833,10697,10180,398,0,26,SustainedHotspot,,High,High,0.032,138205,5399,1,0.99,-0.007,-0.06,0,0,0.039,147499,5762,1,0.99,230,5,58,1,0.72,0.09,0.77,0.18,0.22,0.03,-0.28,-0.43,0.01,-0.02,-0.01,-0.02,0,0,13,4340.514285714286,403.7142857142857,1208.142857142857,1,0.9230769230769232,1,1,699843,0.273,180994,0.492,0.082438194,0.211453529,0.143710133,2.69,0.29713079,0.188944269,0.001781317,0.124636363,0.8153,0.9124479999999999,Uncertain
"Oakland County, MI",26125,Large fringe metro,"Detroit-Warren-Dearborn, MI",Metropolitan,MI,5,1257584,0.2911,0.1259,0.0038,1,17236,0.0137,0.0089,3081,245,36,2.9,-0.27,-0.14,0.01084771243007808,4214,335,42,3.3,111939,8901,2211,176,0,11,SustainedHotspot,,High,High,0.099,33511,2665,1,0.98,-0.008,-0.08,0,-0.01,0.107,36612,2911,1,0.99,420,11,73,2,0.8,0.14,0.83,0.25,0.27,0.09,-0.3,-0.31,-0.01,-0.05,0.01,-0.03,-0.01,0,13,3704.285714285714,432.8571428571429,771.5714285714287,1,1,1,1,460765,0.366,157389,0.723,0.049323035,0.08612649800000001,0.173090625,2.47,0.136838573,0.043367282,0.002386322,0.081085637,0.114,0.156001,Uncertain
"Philadelphia County, PA",42101,Large central metro,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan,PA,3,1584064,0.2596,0.1237,0.0048,4,96491,0.0609,0.0082,2850,180,35,2.2,-0.21,-0.41,0.009344374969431279,3630,229,59,3.7,148031,9345,3477,219,0,8,SustainedHotspot,,High,High,0.061,52721,3328,1,0.99,-0.014,-0.07,0,0,0.075,56530,3569,1,0.99,388,7,511,9,0.83,0.09,0.82,0.16,0.29,0.04,-0.37,-0.1,-0.01,-0.02,-0.03,-0.01,0,0,20,5597.571428571429,713.8571428571429,1728.428571428572,1,0.95,1,1,452748,0.286,130060,0.587,0.091076095,0.248622784,0.139942578,2.57,0.405388924,0.152408615,0.002089562,0.076342875,0.9204,0.801337,Likely Decreasing
"King County, WA",53033,Large central metro,"Seattle-Tacoma-Bellevue, WA",Metropolitan,WA,10,2252782,0.566,0.2958,0.0068,3,65772,0.0292,0.0082,2841,126,12,0.5,-0.07,0.71,0.007841037508784484,3046,135,7,0.3,103117,4577,1517,67,0,0,SustainedHotspot,,High,High,0.051,44877,1992,,,0.003,-0.2,,,0.048,56065,2489,,,148,3,305,7,0.75,0.04,0.59,0.11,0.26,0.04,0.08,0.07,0,0,-0.02,0,0,0.01,20,4354.285714285715,488.7142857142857,816.8571428571429,1,0.95,1,1,831385,0.369,240660,0.791,0.056785393,0.095536335,0.135084087,2.46,0.06671395599999999,0.098829802,0.005902924,0.194876823,0.2854,0.282076,Uncertain
"Queens County, NY",36081,Large central metro,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan,NY,2,2253858,0.1173,0.1159,0.0068,2,29190,0.013,0.0082,2836,126,89,3.9,-0.29,0.22,0.01027366405041329,3991,177,73,3.2,271187,12032,9752,433,0,25,SustainedHotspot,,High,High,0.038,134376,5962,1,0.99,-0.01,-0.06,0,0,0.048,143336,6360,1,0.99,232,6,128,3,0.76,0.09,0.59,0.2,0.35,0.09,-0.2,-0.01,-0.04,-0.02,-0.04,-0.04,-0.01,-0.01,7,3786.571428571429,375,765.5714285714287,1,1,1,1,767115,0.34,217934,0.592,0.105344436,0.129925762,0.163423339,2.91,0.179260628,0.28170985,0.003352474,0.264944819,0.6201,0.832219,Likely Decreasing
