County,FIPS code,County type,CBSA,CBSA type,State Abbreviation,FEMA region,Population,Population as a percent of CBSA,Population as a percent of state,Population as a percent of national population,IHE with >5000 full-time enrollment,IHE Full-time enrollment,IHE Full-time enrollment as a percent of the population,Cases as a percent of national total - last 7 days,Cases - last 7 days,Cases per 100k - last 7 days,Deaths - last 7 days,Deaths per 100k - last 7 days,Cases - % change,Deaths - % change,Cases as a percent of national total - previous 7 days,Cases - previous 7 days,Cases per 100k - previous 7 days,Deaths - previous 7 days,Deaths per 100k - previous 7 days,Cumulative cases,Cumulative cases per 100k,Cumulative deaths,Cumulative deaths per 100k,Rapid rise (last 14 days),Number of days of downward case trajectory,Area of Concern Category,Rapid Riser Category,Community Transmission Level - last 7 days,Community Transmission Level - previous 7 days,NAAT positivity rate - last 7 days (may be an underestimate due to delayed reporting),Total NAATs - last 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - last 7 days (may be an underestimate due to delayed reporting),Median test latency - last 7 days,% tests resulted in 3 or fewer days - last 7 days,NAAT positivity rate - absolute change (may be an underestimate due to delayed reporting),Total NAATs - % change (may be an underestimate due to delayed reporting),Testing latency - absolute change,% tests resulted in 3 or fewer days - absolute change,NAAT positivity rate - previous 7 days (may be an underestimate due to delayed reporting),Total NAATs - previous 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - previous 7 days (may be an underestimate due to delayed reporting),Median test latency - previous 7 days,% tests resulted in 3 or fewer days - previous 7 days,Confirmed COVID-19 admissions - last 7 days,Confirmed COVID-19 admissions per 100 inpatient beds - last 7 days,% inpatient beds occupied,% inpatient beds occupied by COVID-19 patient,% staffed adult ICU beds occupied,% staffed adult ICU beds occupied by COVID-19 patient,% ventilators in use,% ventilators in use by COVID-19 patient,Confirmed COVID-19 admissions - percent change,% inpatient beds occupied - absolute change,% inpatient beds occupied by COVID-19 patient - absolute change,% staffed adult ICU beds occupied - absolute change,% staffed adult ICU beds occupied by COVID-19 patient - absolute change,% ventilators in use - absolute change,% ventilators in use by COVID-19 patient - absolute change,Total # of hospital CCNs,Total inpatient beds among hospitals reporting - last 7 days,Total staffed adult ICU beds among hospitals reporting - last 7 days,Total ventilators among hospitals reporting - last 7 days,% hospital CCNs reporting any utilization data at least once - last 7 days,% hospital CCNs reporting all utilization data  at least once - last 7 days,% hospital CCNs ever reporting utilization data,% hospital CCNs reporting COVID-19 admissions at least once - last 7 days,People with at least 1 dose,People with at least 1 dose as % of total population,People who are fully vaccinated,People who are fully vaccinated as % of total population,People initiating vaccination - last 7 days - ages 12+,People initiating vaccination as % of population - last 7 days - ages 12+,People initiating vaccination - last 7 days - ages 12-17,People initiating vaccination as % of population - last 7 days - ages 12-17,People initiating vaccination - last 7 days - ages 18+,People initiating vaccination as % of population - last 7 days - ages 18+,People initiating vaccination - last 7 days - ages 65+,People initiating vaccination as % of population - last 7 days - ages 65+,People initiating vaccination as % of population - absolute change - ages 12+,People initiating vaccination as % of population - absolute change - ages 12-17,People initiating vaccination as % of population - absolute change - ages 18+,People initiating vaccination as % of population - absolute change - ages 65+,People with at least 1 dose - ages 12+,People with at least 1 dose as % of population - ages 12+,People who are fully vaccinated - ages 12+,People who are fully vaccinated as % of population - ages 12+,People with at least 1 dose - ages 12-17,People with at least 1 dose as % of population - ages 12-17,People who are fully vaccinated - ages 12-17,People who are fully vaccinated as % of population - ages 12-17,People with at least 1 dose - ages 18+,People with at least 1 dose as % of population - ages 18+,People who are fully vaccinated - ages 18+,People who are fully vaccinated as % of population - ages 18+,People with at least 1 dose - ages 65+,People with at least 1 dose as % of population - ages 65+,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,% Uninsured,% In Poverty,% Over Age 65,Average household size,% Non-Hispanic Black,% Hispanic,% Non-Hispanic Native American / Alaskan Native,% Non-Hispanic Asian,SVI score,CCVI score
"Maricopa County, AZ",4013,Large central metro,"Phoenix-Mesa-Chandler, AZ",Metropolitan,AZ,9,4485414,0.906,0.616,0.014,3,83484,0.019,0.022,11069,247,117,2.6,0.12,-0.39,0.02,9906,221,192,4.3,744385,16596,12277,274,0,0,SustainedHotspot,,High,High,0.107,99942,2228,1,0.99,0.007,0.04,0,0,0.101,96557,2153,1,0.99,846,8.2,0.74,0.09,0.64,0.16,0.4,0.1,0.07,0,0.01,0,-0.01,0,0,42,10286,1453,1707,1,0.98,1,1,2594640,0.578,2254416,0.503,15296,0.004,1264,0.003,14032,0.004,2962,0.004,-0.0021,-0.0031,-0.002,-0.0009,2594304,0.683,2254349,0.594,186930,0.512,157017,0.43,2407374,0.701,2097332,0.611,628350,0.902,553238,0.795,0.11,0.15,0.16,2.8,0.06,0.31,0.02,0.04,0.635,0.22
"Los Angeles County, CA",6037,Large central metro,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan,CA,9,10039107,0.76,0.254,0.03,11,260018,0.026,0.018,9091,91,84,0.8,0.33,-0.33,0.014,6846,68,126,1.3,1496593,14908,26683,266,0,0,EmergingHotspot,,Substantial,Substantial,0.009,775273,7723,,,-0.001,-0.25,,,0.01,1036751,10327,,,532,3,0.77,0.04,0.74,0.08,0.26,0.02,-0.06,0.01,0,0.01,0,0,0,91,17654,2049,5063,0.95,0.92,0.98,0.95,7162929,0.714,6248208,0.622,49469,0.006,6809,0.009,42660,0.005,8785,0.006,-0.0014,-0.0021,-0.0014,0.0002,7144338,0.829,6236558,0.724,557281,0.769,474340,0.654,6587057,0.834,5762218,0.73,1290128,0.913,1123489,0.795,0.11,0.16,0.14,3,0.08,0.49,0,0.15,0.768,0.489
"Cook County, IL",17031,Large central metro,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan,IL,5,5150233,0.545,0.406,0.016,7,135244,0.026,0.01,5170,100,59,1.1,0.09,0.11,0.009,4764,93,53,1,644617,12516,11314,220,0,44,EmergingHotspot,,High,Substantial,0.019,279403,5425,1,0.97,0.002,-0.02,0,0,0.017,285915,5551,1,0.97,305,2.2,0.73,0.03,0.67,0.06,0.29,0.02,0.09,0,0,-0.01,0,0.01,0,52,13781,1629,3093,0.96,0.92,1,0.96,3561057,0.691,3258983,0.633,-194149,-0.044,-19958,-0.054,-174191,-0.043,-27900,-0.036,-0.0456,-0.0546,-0.0447,-0.0373,3550182,0.805,3251471,0.737,261646,0.702,235607,0.632,3288536,0.815,3015864,0.747,695162,0.896,637702,0.822,0.1,0.15,0.15,2.6,0.23,0.26,0,0.08,0.676,0.734
"Hennepin County, MN",27053,Large central metro,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan,MN,5,1265843,0.348,0.224,0.004,1,45730,0.036,0.009,4521,357,19,1.5,0.75,0.19,0.005,2581,204,16,1.3,160028,12642,1954,154,2,0,SustainedHotspot,Continuing,High,High,0.069,63545,5020,1,0.99,0.007,0,0,0.03,0.062,63278,4999,1,0.96,124,4.1,0.93,0.08,0.84,0.21,0.39,0.09,0.14,0.01,0,-0.03,-0.01,-0.05,-0.01,10,3062,327,669,1,0.9,1,1,887945,0.701,833993,0.659,2484,0.002,521,0.006,1963,0.002,-1834,-0.01,-0.0035,-0.0003,-0.0038,-0.0155,884829,0.82,831594,0.771,59212,0.667,56210,0.633,825617,0.834,775384,0.783,175192,0.954,167845,0.914,0.05,0.11,0.15,2.4,0.14,0.07,0.01,0.07,0.309,0.066
"Wayne County, MI",26163,Large central metro,"Detroit-Warren-Dearborn, MI",Metropolitan,MI,5,1749343,0.405,0.175,0.005,1,25758,0.015,0.008,3922,224,53,3,0.18,0.29,0.007,3319,190,41,2.3,203316,11622,5626,322,0,0,Hotspot,,High,High,0.037,92297,5276,0,0.99,-0.013,0.18,0,0.01,0.05,78261,4474,0,0.98,289,6.8,0.85,0.08,0.79,0.17,0.34,0.05,0.43,0.01,0.01,-0.02,0,-0.02,-0.01,18,4280,560,1132,1,0.94,1,1,932982,0.533,853507,0.488,3598,0.002,191,0.001,3407,0.003,844,0.003,-0.0009,-0.0004,-0.001,-0.0002,932899,0.632,853490,0.578,52994,0.383,50604,0.365,879905,0.658,802886,0.6,234149,0.847,216802,0.784,0.07,0.23,0.16,2.6,0.38,0.06,0,0.04,0.872,0.72
"Salt Lake County, UT",49035,Large central metro,"Salt Lake City, UT",Metropolitan,UT,8,1160437,0.941,0.362,0.003,1,27064,0.023,0.007,3430,296,26,2.2,-0.05,0.53,0.007,3598,310,17,1.5,197772,17043,1176,101,0,0,SustainedHotspot,,High,High,0.111,30068,2591,1,0.99,0.006,-0.09,0,0,0.104,33173,2859,1,0.99,200,7.2,0.69,0.08,0.68,0.25,0.19,0.06,0.01,0,0.02,-0.01,0.02,0,0.01,14,2770,401,820,0.93,0.86,1,0.93,779819,0.672,689529,0.594,6270,0.007,692,0.007,5578,0.007,864,0.007,0.0021,0.0019,0.0022,0.0034,779548,0.816,689342,0.721,71249,0.682,62432,0.597,708299,0.832,626910,0.736,126509,0.973,114519,0.881,0.11,0.1,0.11,3,0.02,0.19,0.01,0.04,0.323,0.05
"Dallas County, TX",48113,Large central metro,"Dallas-Fort Worth-Arlington, TX",Metropolitan,TX,6,2635516,0.348,0.091,0.008,2,40184,0.015,0.006,3165,120,85,3.2,0.46,-0.13,0.004,2175,83,98,3.7,406345,15418,5389,204,0,42,SustainedHotspot,,High,Substantial,0.046,41683,1582,1,0.99,-0.011,-0.1,0,0.01,0.056,46185,1752,1,0.99,238,3.9,0.89,0.06,0.91,0.15,0.39,0.03,-0.21,0,-0.02,-0.01,-0.03,-0.03,-0.01,31,6056,748,2146,1,0.94,1,1,1637749,0.621,1407057,0.534,10498,0.005,1203,0.005,9295,0.005,1293,0.004,0.0001,0.001,0,-0.001,1637359,0.751,1406930,0.646,130530,0.584,106553,0.476,1506829,0.771,1300377,0.665,268061,0.918,237502,0.813,0.21,0.17,0.11,2.8,0.23,0.41,0,0.07,0.754,0.6
"Tarrant County, TX",48439,Large central metro,"Dallas-Fort Worth-Arlington, TX",Metropolitan,TX,6,2102515,0.278,0.073,0.006,2,36456,0.017,0.006,3035,144,65,3.1,0.11,-0.32,0.005,2728,130,95,4.5,364046,17315,4741,225,0,39,SustainedHotspot,,High,High,0.058,31116,1480,1,0.99,-0.018,-0.06,0,0,0.076,33238,1581,1,0.99,206,4.9,0.87,0.07,0.88,0.21,0.38,0.03,-0.38,-0.01,-0.02,-0.03,-0.07,-0.01,-0.02,28,4225,445,1443,0.96,0.96,0.96,0.96,1201559,0.571,1063356,0.506,6679,0.004,587,0.003,6092,0.004,826,0.003,-0.0005,-0.0006,-0.0004,-0.0008,1201283,0.689,1063254,0.609,97283,0.513,81870,0.432,1104000,0.71,981384,0.631,214897,0.879,197453,0.808,0.16,0.13,0.12,2.9,0.17,0.29,0,0.06,0.548,0.343
"Oakland County, MI",26125,Large fringe metro,"Detroit-Warren-Dearborn, MI",Metropolitan,MI,5,1257584,0.291,0.126,0.004,1,17236,0.014,0.006,3034,241,21,1.7,0.17,-0.28,0.005,2585,206,29,2.3,149080,11854,2703,215,0,0,Hotspot,,High,High,0.079,31243,2484,0,0.96,0.003,-0.01,-1,0.01,0.076,31572,2511,1,0.95,233,6.2,0.8,0.07,0.75,0.16,0.25,0.04,-0.03,0.01,0,0.01,0.02,0.01,0.01,13,3753,390,722,1,1,1,1,820317,0.652,772176,0.614,2571,0.002,80,0.001,2491,0.002,619,0.003,-0.0014,-0.0009,-0.0014,-0.0014,820260,0.752,772159,0.707,51749,0.552,50727,0.541,768511,0.77,721432,0.723,198219,0.911,188396,0.865,0.05,0.09,0.17,2.5,0.14,0.04,0,0.08,0.114,0.156
"Harris County, TX",48201,Large central metro,"Houston-The Woodlands-Sugar Land, TX",Metropolitan,TX,6,4713325,0.667,0.163,0.014,3,56479,0.012,0.006,2991,63,115,2.4,-0.08,-0.28,0.006,3255,69,159,3.4,577147,12245,9189,195,0,57,ModerateBurdenResolving,,Substantial,Substantial,0.048,73941,1569,1,0.98,-0.006,-0.1,0,0,0.054,82377,1748,1,0.98,408,3.6,0.87,0.06,0.9,0.15,0.37,0.05,0,0,-0.01,0,-0.02,0,-0.01,51,11262,1264,3366,0.92,0.84,0.96,0.92,3081553,0.654,2657297,0.564,17487,0.005,1773,0.004,15714,0.005,2993,0.006,0.0001,-0.0001,0.0001,0.0004,3080670,0.794,2656904,0.685,271212,0.661,226137,0.551,2809458,0.81,2430767,0.701,486085,0.945,435321,0.847,0.2,0.16,0.11,2.9,0.19,0.44,0,0.07,0.724,0.557
